,0
951,0.17
952,0.402
953,0.713
954,0.482
955,0.574
956,0.538
957,0.435
958,0.385
959,0.196
960,0.163
961,0.121
962,0.179
963,0.118
964,0.138
965,0.12
966,0.133
967,0.209
968,0.368
969,0.507
970,0.191
971,0.393
972,0.178
973,0.181
974,0.128
975,0.17
976,0.139
977,0.158
978,0.207
979,0.264
980,0.267
981,0.432
982,0.276
983,0.333
984,0.284
985,0.356
986,0.449
987,0.372
988,0.355
989,0.527
990,0.647
991,0.523
992,0.456
993,0.21
994,0.148
995,0.242
996,0.596
997,0.78
998,0.385
999,0.393
1000,0.425
1001,0.659
1002,0.529
1003,0.704
1004,0.398
1005,0.176
1006,0.167
1007,0.168
1008,0.164
1009,0.195
1010,0.375
1011,0.195
1012,0.181
1013,0.134
1014,0.142
1015,0.121
1016,0.143
1017,0.138
1018,0.098
1019,0.163
1020,0.117
1021,0.13
1022,0.131
1023,0.134
1024,0.199
1025,0.37
1026,0.28
1027,0.32
1028,0.332
1029,0.345
1030,0.392
1031,0.44
1032,0.399
1033,0.444
1034,0.554
1035,0.568
1036,0.462
1037,0.394
1038,0.398
1039,0.374
1040,0.484
1041,0.254
1042,0.533
1043,0.557
1044,0.444
1045,0.197
1046,0.213
1047,0.381
1048,0.582
1049,0.606
1050,0.482
1051,0.346
1052,0.244
1053,0.194
1054,0.196
1055,0.141
1056,0.178
1057,0.275
1058,0.157
1059,0.11
1060,0.134
1061,0.123
1062,0.14
1063,0.184
1064,0.179
1065,0.151
1066,0.115
1067,0.147
1068,0.125
1069,0.141
1070,0.137
1071,0.224
1072,0.307
1073,0.391
1074,0.32
1075,0.159
1076,0.122
1077,0.154
1078,0.107
1079,0.183
1080,0.333
1081,0.163
1082,0.176
1083,0.259
1084,0.142
1085,0.405
1086,0.216
1087,0.168
1088,0.153
1089,0.344
1090,0.352
1091,0.672
1092,0.584
1093,1.357
1094,0.604
1095,0.39
1096,0.457
1097,0.236
1098,0.332
1099,0.323
1100,0.495
1101,0.352
1102,0.233
1103,0.521
1104,0.176
1105,0.158
1106,0.137
1107,0.138
1108,0.118
1109,0.136
1110,0.118
1111,0.143
1112,0.461
1113,0.258
1114,0.223
1115,0.228
1116,0.098
1117,0.131
1118,0.324
1119,0.224
1120,0.284
1121,0.452
1122,0.419
1123,0.654
1124,0.563
1125,0.615
1126,0.573
1127,0.331
1128,0.128
1129,0.133
1130,0.143
1131,0.23
1132,0.374
1133,0.392
1134,0.429
1135,0.615
1136,0.481
1137,0.219
1138,0.141
1139,0.12
1140,0.132
1141,0.136
1142,0.11
1143,0.142
1144,0.101
1145,0.204
1146,0.317
1147,0.443
1148,0.412
1149,0.328
1150,0.136
1151,0.143
1152,0.149
1153,0.158
1154,0.134
1155,0.131
1156,0.152
1157,0.116
1158,0.254
1159,0.355
1160,0.335
1161,0.474
1162,0.538
1163,0.134
1164,0.139
1165,0.127
1166,0.132
1167,0.233
1168,0.419
1169,0.418
1170,0.246
1171,0.157
1172,0.177
1173,0.255
1174,0.196
1175,0.19
1176,0.365
1177,0.158
1178,0.293
1179,0.129
1180,0.246
1181,0.218
1182,0.165
1183,0.142
1184,0.157
1185,0.195
1186,0.638
1187,0.702
1188,0.637
1189,0.89
1190,0.808
1191,0.541
1192,0.596
1193,0.719
1194,0.601
1195,0.314
1196,0.203
1197,0.182
1198,0.237
1199,0.181
1200,0.197
1201,0.156
1202,0.225
1203,0.168
1204,0.219
1205,0.178
1206,0.163
1207,0.142
1208,0.191
1209,0.633
1210,0.722
1211,0.541
1212,0.329
1213,0.116
1214,0.234
1215,0.151
1216,0.287
1217,0.225
1218,0.143
1219,0.145
1220,0.252
1221,0.171
1222,0.191
1223,0.121
1224,0.162
1225,0.12
1226,0.163
1227,0.124
1228,0.244
1229,0.338
1230,0.239
1231,0.169
1232,0.519
1233,0.494
1234,0.234
1235,0.16
1236,0.166
1237,0.117
1238,0.14
1239,0.144
1240,0.483
1241,0.386
1242,0.423
1243,0.675
1244,0.664
1245,0.577
1246,0.334
1247,0.182
1248,0.197
1249,0.275
1250,0.446
1251,0.458
1252,0.23
1253,0.156
1254,0.152
1255,0.141
1256,0.142
1257,0.148
1258,0.17
1259,0.204
1260,0.215
1261,0.173
1262,0.164
1263,0.135
1264,0.419
1265,0.591
1266,0.684
1267,0.714
1268,0.522
1269,0.143
1270,0.164
1271,0.146
1272,0.163
1273,0.128
1274,0.182
1275,0.126
1276,0.212
1277,0.221
1278,0.255
1279,0.233
1280,0.217
1281,0.472
1282,0.993
1283,0.838
1284,0.806
1285,0.793
1286,0.722
1287,0.763
1288,0.644
1289,0.906
1290,1.187
1291,0.75
1292,0.639
1293,0.374
1294,0.261
1295,0.217
1296,0.335
1297,0.337
1298,0.278
1299,0.262
1300,0.202
1301,0.369
1302,0.402
1303,0.379
1304,0.342
1305,0.387
1306,0.332
1307,0.352
1308,0.387
1309,0.4
1310,0.328
1311,0.404
1312,0.321
1313,0.408
1314,0.368
1315,0.325
1316,0.385
1317,0.408
1318,0.957
1319,1.087
1320,1.262
1321,0.929
1322,1.541
1323,0.812
1324,0.359
1325,0.32
1326,0.267
1327,0.219
1328,0.193
1329,0.181
1330,0.292
1331,0.312
1332,0.726
1333,0.654
1334,0.983
1335,0.935
1336,0.851
1337,0.831
1338,0.754
1339,0.568
1340,0.493
1341,0.439
1342,0.147
1343,0.2
1344,0.164
1345,0.16
1346,0.17
1347,0.215
1348,0.168
1349,0.142
1350,0.231
1351,0.133
1352,0.167
1353,0.123
1354,0.148
1355,0.144
1356,0.233
1357,0.203
1358,0.173
1359,0.147
1360,0.156
1361,0.176
1362,0.409
1363,0.329
1364,0.329
1365,0.204
1366,0.293
1367,0.228
1368,0.178
1369,0.221
1370,0.342
1371,0.285
1372,0.321
1373,0.335
1374,0.376
1375,0.433
1376,0.428
1377,0.64
1378,0.752
1379,0.42
1380,0.502
1381,0.736
1382,0.436
1383,0.321
1384,0.271
1385,0.44
1386,0.407
1387,0.318
1388,0.48
1389,0.313
1390,0.337
1391,0.217
1392,0.21
1393,0.147
1394,0.199
1395,0.218
1396,0.149
1397,0.168
1398,0.19
1399,0.189
1400,0.116
1401,0.146
1402,0.137
1403,0.129
1404,0.26
1405,0.122
1406,0.152
1407,0.115
1408,0.339
1409,0.345
1410,0.372
1411,0.152
1412,0.152
1413,0.109
1414,0.144
1415,0.126
1416,0.278
1417,0.336
1418,0.384
1419,0.32
1420,0.161
1421,0.33
1422,0.324
1423,0.158
1424,0.248
1425,0.39
1426,0.533
1427,0.688
1428,0.641
1429,0.826
1430,0.455
1431,0.477
1432,0.594
1433,0.588
1434,0.436
1435,0.445
1436,0.222
1437,0.168
1438,0.267
1439,0.174
1440,0.162
1441,0.152
1442,0.387
1443,0.115
1444,0.157
1445,0.13
1446,0.137
1447,0.134
1448,0.116
1449,0.145
1450,0.11
1451,0.147
1452,0.103
1453,0.162
1454,0.237
1455,0.119
1456,0.335
1457,0.271
1458,0.213
1459,0.415
1460,0.538
1461,0.727
1462,0.245
1463,0.15
1464,0.139
1465,0.196
1466,0.296
1467,0.378
1468,0.325
1469,0.353
1470,0.327
1471,0.34
1472,0.354
1473,0.242
1474,0.139
1475,0.132
1476,0.13
1477,0.129
1478,0.131
1479,0.188
1480,0.153
1481,0.251
1482,0.64
1483,0.374
1484,0.393
1485,0.347
1486,0.331
1487,0.309
1488,0.393
1489,0.188
1490,0.135
1491,0.15
1492,0.148
1493,0.17
1494,0.134
1495,0.145
1496,0.125
1497,0.21
1498,0.452
1499,0.215
1500,0.145
1501,0.149
1502,0.183
1503,0.206
1504,0.352
1505,0.377
1506,0.346
1507,0.176
1508,0.137
1509,0.161
1510,0.143
1511,0.167
1512,0.172
1513,0.248
1514,0.168
1515,0.143
1516,0.161
1517,0.348
1518,1.246
1519,1.231
1520,1.346
1521,1.532
1522,1.097
1523,0.686
1524,0.892
1525,0.457
1526,0.695
1527,0.592
1528,0.617
1529,0.534
1530,0.375
1531,0.43
1532,0.39
1533,0.192
1534,0.13
1535,0.297
1536,0.421
1537,0.509
1538,0.466
1539,0.335
1540,0.142
1541,0.177
1542,0.154
1543,0.15
1544,0.173
1545,0.128
1546,0.173
1547,0.367
1548,0.216
1549,0.133
1550,0.161
1551,0.139
1552,0.265
1553,0.125
1554,0.125
1555,0.135
1556,0.119
1557,0.134
1558,0.185
1559,0.192
1560,0.172
1561,0.142
1562,0.145
1563,0.15
1564,0.208
1565,0.124
1566,0.159
1567,0.158
1568,0.251
1569,0.155
1570,0.513
1571,0.234
1572,0.524
1573,0.714
1574,0.678
1575,0.56
1576,0.757
1577,0.58
1578,0.404
1579,0.516
1580,0.483
1581,0.456
1582,0.438
1583,0.33
1584,0.159
1585,0.128
1586,0.137
1587,0.107
1588,0.159
1589,0.097
1590,0.147
1591,0.105
1592,0.119
1593,0.13
1594,0.115
1595,0.216
1596,0.406
1597,0.434
1598,0.381
1599,0.611
1600,0.584
1601,0.177
1602,0.35
1603,0.339
1604,0.274
1605,0.215
1606,0.273
1607,0.145
1608,0.177
1609,0.137
1610,0.163
1611,0.185
1612,0.135
1613,0.218
1614,0.155
1615,0.141
1616,0.16
1617,0.156
1618,0.127
1619,0.175
1620,0.111
1621,0.187
1622,0.166
1623,0.212
1624,0.131
1625,0.173
1626,0.116
1627,0.16
1628,0.128
1629,0.133
1630,0.139
1631,0.122
1632,0.221
1633,0.165
1634,0.175
1635,0.158
1636,0.169
1637,0.161
1638,0.157
1639,0.168
1640,0.135
1641,0.185
1642,0.158
1643,0.187
1644,0.164
1645,0.183
1646,0.171
1647,0.15
1648,0.194
1649,0.178
1650,0.329
1651,0.18
1652,0.159
1653,0.127
1654,0.14
1655,0.113
1656,0.147
1657,0.121
1658,0.145
1659,0.129
1660,0.14
1661,0.148
1662,0.127
1663,0.135
1664,0.147
1665,0.137
1666,0.118
1667,0.152
1668,0.116
1669,0.165
1670,0.146
1671,0.156
1672,0.151
1673,0.309
1674,0.357
1675,0.387
1676,0.34
1677,0.444
1678,0.181
1679,0.152
1680,0.183
1681,0.11
1682,0.157
1683,0.123
1684,0.14
1685,0.143
1686,0.116
1687,0.15
1688,0.137
1689,0.492
1690,0.232
1691,0.193
1692,0.145
1693,0.134
1694,0.165
1695,0.128
1696,0.328
1697,0.412
1698,0.564
1699,0.315
1700,0.169
1701,0.243
1702,0.477
1703,0.535
1704,0.388
1705,0.367
1706,0.275
1707,0.199
1708,0.176
1709,0.225
1710,0.176
1711,0.232
1712,0.163
1713,0.206
1714,0.188
1715,0.215
1716,0.162
1717,0.197
1718,0.182
1719,0.206
1720,0.167
1721,0.195
1722,0.241
1723,0.441
1724,0.398
1725,0.319
1726,0.128
1727,0.164
1728,0.146
1729,0.171
1730,0.127
1731,0.174
1732,0.137
1733,0.15
1734,0.137
1735,0.162
1736,0.125
1737,0.156
1738,0.12
1739,0.153
1740,0.128
1741,0.143
1742,0.131
1743,0.138
1744,0.151
1745,0.271
1746,0.185
1747,0.142
1748,0.149
1749,0.146
1750,0.137
1751,0.118
1752,0.168
1753,0.12
1754,0.149
1755,0.115
1756,0.172
1757,0.12
1758,0.143
1759,0.128
1760,0.156
1761,0.116
1762,0.155
1763,0.132
1764,0.13
1765,0.132
1766,0.19
1767,0.138
1768,0.177
1769,0.428
1770,0.414
1771,0.442
1772,0.42
1773,0.426
1774,0.399
1775,0.304
1776,0.132
1777,0.107
1778,0.133
1779,0.102
1780,0.142
1781,0.099
1782,0.137
1783,0.098
1784,0.137
1785,0.099
1786,0.122
1787,0.186
1788,0.176
1789,0.201
1790,0.176
1791,0.202
1792,0.169
1793,0.22
1794,0.388
1795,0.216
1796,0.132
1797,0.15
1798,0.117
1799,0.176
1800,0.194
1801,0.188
1802,0.246
1803,0.17
1804,0.121
1805,0.255
1806,0.318
1807,0.324
1808,0.314
1809,0.215
1810,0.182
1811,0.151
1812,0.123
1813,0.132
1814,0.194
1815,0.177
1816,0.616
1817,0.7
1818,0.515
1819,0.472
1820,0.359
1821,0.156
1822,0.11
1823,0.155
1824,0.118
1825,0.177
1826,0.296
1827,0.132
1828,0.136
1829,0.128
1830,0.136
1831,0.131
1832,0.135
1833,0.127
1834,0.171
1835,0.325
1836,0.119
1837,0.23
1838,0.258
1839,0.383
1840,0.435
1841,0.341
1842,0.399
1843,0.305
1844,0.192
1845,0.18
1846,0.181
1847,0.186
1848,0.231
1849,0.186
1850,0.166
1851,0.202
1852,0.163
1853,0.226
1854,0.248
1855,0.224
1856,0.22
1857,0.328
1858,0.179
1859,0.174
1860,0.143
1861,0.171
1862,0.145
1863,0.17
1864,0.142
1865,0.148
1866,0.501
1867,0.957
1868,1.451
1869,1.384
1870,0.546
1871,0.249
1872,0.217
1873,0.194
1874,0.136
1875,0.181
1876,0.13
1877,0.162
1878,0.188
1879,0.182
1880,0.183
1881,0.2
1882,0.187
1883,0.233
1884,0.141
1885,0.128
1886,0.129
1887,0.175
1888,0.188
1889,0.374
1890,0.377
1891,0.374
1892,0.189
1893,0.148
1894,0.169
1895,0.181
1896,0.192
1897,0.414
1898,0.479
1899,0.459
1900,0.414
1901,0.416
1902,0.352
1903,0.442
1904,0.576
1905,0.558
1906,0.561
1907,0.73
1908,0.551
1909,0.461
1910,0.408
1911,0.62
1912,0.573
1913,0.703
1914,0.552
1915,0.448
1916,0.504
1917,0.477
1918,0.367
1919,0.341
1920,0.198
1921,0.166
1922,0.178
1923,0.143
1924,0.205
1925,0.131
1926,0.152
1927,0.109
1928,0.14
1929,0.135
1930,0.118
1931,0.136
1932,0.099
1933,0.148
1934,0.2
1935,0.339
1936,0.29
1937,0.271
1938,0.285
1939,0.318
1940,0.262
1941,0.277
1942,0.222
1943,0.216
1944,0.197
1945,0.347
1946,0.286
1947,0.241
1948,0.156
1949,0.471
1950,0.421
1951,0.37
1952,0.422
1953,0.49
1954,0.144
1955,0.144
1956,0.141
1957,0.137
1958,0.13
1959,0.611
1960,0.506
1961,0.671
1962,0.507
1963,0.497
1964,0.345
1965,0.381
1966,0.206
1967,0.146
1968,0.114
1969,0.162
1970,0.106
1971,0.155
1972,0.113
1973,0.165
1974,0.118
1975,0.164
1976,0.109
1977,0.14
1978,0.529
1979,0.31
1980,0.256
1981,0.216
1982,0.252
1983,0.29
1984,0.499
1985,0.463
1986,0.356
1987,0.322
1988,0.388
1989,0.298
1990,0.294
1991,0.185
1992,0.229
1993,0.382
1994,0.411
1995,0.507
1996,0.345
1997,0.187
1998,0.183
1999,0.204
2000,0.246
2001,1.105
2002,1.1
2003,0.484
2004,0.691
2005,0.905
2006,0.574
2007,0.674
2008,0.398
2009,0.583
2010,0.355
2011,0.4
2012,0.335
2013,0.561
2014,0.391
2015,0.34
2016,0.392
2017,0.39
2018,0.372
2019,0.253
2020,0.124
2021,0.154
2022,0.125
2023,0.189
2024,0.103
2025,0.154
2026,0.126
2027,0.133
2028,0.122
2029,0.145
2030,0.115
2031,0.269
2032,0.329
2033,0.35
2034,0.337
2035,0.379
2036,0.478
2037,0.501
2038,0.396
2039,0.405
2040,0.339
2041,0.365
2042,0.342
2043,0.365
2044,0.357
2045,0.383
2046,0.398
2047,0.532
2048,0.632
2049,0.477
2050,0.436
2051,0.648
2052,0.581
2053,0.464
2054,0.522
2055,0.34
2056,0.387
2057,0.63
2058,0.322
2059,0.417
2060,0.393
2061,0.179
2062,0.28
2063,0.409
2064,0.269
2065,0.176
2066,0.146
2067,0.123
2068,0.152
2069,0.108
2070,0.222
2071,0.152
2072,0.26
2073,0.219
2074,0.223
2075,0.117
2076,0.146
2077,0.112
2078,0.123
2079,0.143
2080,0.158
2081,0.23
2082,0.366
2083,0.364
2084,0.142
2085,0.166
2086,0.131
2087,0.179
2088,0.135
2089,0.169
2090,0.134
2091,0.194
2092,0.25
2093,0.246
2094,0.162
2095,0.163
2096,0.236
2097,0.487
2098,1.008
2099,0.65
2100,0.599
2101,0.775
2102,0.625
2103,0.683
2104,0.782
2105,1.585
2106,1.406
2107,0.886
2108,0.803
2109,0.367
2110,0.271
2111,0.158
2112,0.141
2113,0.173
2114,0.138
2115,0.151
2116,0.127
2117,0.192
2118,0.143
2119,0.213
2120,0.271
2121,0.202
2122,0.194
2123,0.22
2124,0.19
2125,0.281
2126,0.301
2127,0.145
2128,0.126
2129,1.049
2130,0.905
2131,0.661
2132,0.525
2133,0.196
2134,0.164
2135,0.342
2136,0.279
2137,0.259
2138,0.241
2139,0.142
2140,0.141
