,0
425,0.398
426,0.374
427,0.442
428,0.114
429,0.174
430,0.11
431,0.169
432,0.16
433,0.207
434,0.173
435,0.133
436,0.149
437,0.118
438,0.178
439,0.103
440,0.174
441,0.111
442,0.179
443,0.101
444,0.386
445,0.309
446,0.16
447,0.175
448,0.388
449,0.191
450,0.111
451,0.707
452,0.267
453,0.17
454,0.111
455,0.145
456,0.366
457,0.171
458,0.215
459,0.268
460,0.229
461,0.143
462,0.439
463,0.709
464,0.508
465,0.319
466,0.409
467,0.352
468,0.62
469,0.395
470,1.279
471,0.459
472,1.006
473,0.385
474,0.378
475,0.413
476,0.112
477,0.173
478,0.114
479,0.19
480,0.103
481,0.175
482,0.113
483,0.19
484,0.107
485,0.16
486,0.128
487,0.161
488,0.127
489,0.138
490,0.15
491,0.192
492,0.384
493,0.139
494,0.364
495,0.174
496,0.237
497,0.242
498,0.199
499,0.119
500,0.162
501,0.14
502,0.135
503,0.151
504,0.136
505,0.169
506,0.109
507,0.177
508,0.111
509,0.196
510,0.292
511,0.556
512,0.304
513,0.354
514,0.579
515,0.59
516,0.543
517,0.471
518,0.507
519,0.404
520,0.38
521,0.34
522,0.397
523,0.266
524,0.291
525,0.104
526,0.181
527,0.11
528,0.191
529,0.111
530,0.169
531,0.112
532,0.17
533,0.127
534,0.148
535,0.134
536,0.142
537,0.158
538,0.107
539,0.18
540,0.33
541,0.216
542,0.185
543,0.195
544,0.29
545,0.257
546,0.133
547,0.147
548,0.183
549,0.358
550,0.266
551,0.236
552,0.403
553,0.248
554,0.255
555,0.15
556,0.202
557,0.115
558,0.208
559,0.336
560,0.199
561,0.134
562,0.468
563,0.42
564,0.382
565,0.403
566,1.15
567,0.455
568,0.977
569,0.411
570,0.32
571,0.437
572,0.254
573,0.186
574,0.103
575,0.183
576,0.118
577,0.169
578,0.12
579,0.149
580,0.156
581,0.148
582,0.159
583,0.109
584,0.176
585,0.111
586,0.184
587,0.095
588,0.195
589,0.323
590,0.214
591,0.308
592,0.195
593,0.344
594,0.213
595,0.15
596,0.137
597,0.171
598,0.117
599,0.274
600,0.301
601,0.337
602,0.174
603,0.244
604,0.143
605,0.179
606,0.788
607,0.283
608,0.295
609,0.98
610,0.71
611,0.487
612,0.393
613,0.331
614,0.425
615,0.358
616,0.424
617,0.414
618,0.46
619,0.332
620,0.171
621,0.173
622,0.144
623,0.186
624,0.113
625,0.19
626,0.121
627,0.203
628,0.101
629,0.188
630,0.121
631,0.176
632,0.118
633,0.166
634,0.148
635,0.129
636,0.157
637,0.152
638,0.377
639,0.136
640,0.21
641,0.18
642,0.373
643,0.133
644,0.255
645,0.278
646,0.162
647,0.173
648,0.31
649,0.196
650,0.332
651,0.226
652,0.184
653,0.362
654,0.446
655,0.83
656,0.593
657,0.817
658,1.013
659,0.839
660,0.324
661,0.455
662,1.152
663,0.448
664,0.985
665,0.644
666,0.327
667,0.136
668,0.176
669,0.135
670,0.181
671,0.105
672,0.199
673,0.12
674,0.2
675,0.12
676,0.197
677,0.129
678,0.146
679,0.143
680,0.151
681,0.145
682,0.122
683,0.191
684,0.325
685,0.212
686,0.238
687,0.244
688,0.164
689,0.356
690,0.148
691,0.133
692,0.159
693,0.133
694,0.165
695,0.114
696,0.196
697,0.169
698,0.232
699,0.165
700,0.385
701,0.177
702,0.21
703,0.269
704,0.221
705,0.275
706,0.333
707,0.354
708,0.312
709,0.594
710,0.43
711,0.429
712,0.312
713,0.388
714,0.301
715,0.375
716,0.296
717,0.246
718,0.128
719,0.161
720,0.137
721,0.131
722,0.155
723,0.124
724,0.176
725,0.103
726,0.179
727,0.113
728,0.183
729,0.104
730,0.15
731,0.154
732,0.331
733,0.227
734,0.175
735,0.257
736,0.311
737,0.209
738,0.112
739,0.172
740,0.202
741,0.149
742,0.151
743,0.148
744,0.439
745,0.238
746,0.251
747,0.26
748,0.278
749,0.255
750,0.253
751,0.302
752,0.229
753,0.227
754,0.42
755,0.401
756,0.391
757,0.387
758,1.186
759,0.41
760,0.994
761,0.387
762,0.864
763,0.417
764,0.117
765,0.186
766,0.12
767,0.181
768,0.108
769,0.192
770,0.114
771,0.168
772,0.125
773,0.168
774,0.116
775,0.153
776,0.156
777,0.108
778,0.174
779,0.121
780,0.365
781,0.147
782,0.294
783,0.155
784,0.335
785,0.194
786,0.227
787,0.157
788,0.121
789,0.18
790,0.104
791,0.195
792,0.106
793,0.184
794,0.132
795,0.31
796,0.282
797,0.203
798,0.169
799,0.274
800,0.412
801,0.294
802,0.345
803,0.119
804,0.199
805,0.095
806,0.189
807,0.118
808,0.172
809,0.118
810,0.171
811,0.131
812,0.319
813,0.323
814,0.153
815,0.146
816,0.136
817,0.17
818,0.115
819,0.176
820,0.118
821,0.173
822,0.112
823,0.192
824,0.094
825,0.182
826,0.116
827,0.151
828,0.157
829,0.36
830,0.181
831,0.26
832,0.238
833,0.215
834,0.196
835,0.116
836,0.184
837,0.103
838,0.188
839,0.112
840,0.17
841,0.139
842,0.15
843,0.146
844,0.155
845,0.145
846,0.283
847,0.406
848,0.358
849,0.488
850,0.348
851,0.579
852,0.34
853,0.447
854,0.386
855,1.207
856,0.464
857,0.893
858,0.339
859,0.456
860,0.332
861,0.335
862,0.269
863,0.146
864,0.164
865,0.117
866,0.185
867,0.12
868,0.18
869,0.115
870,0.193
871,0.103
872,0.164
873,0.13
874,0.145
875,0.153
876,0.31
877,0.248
878,0.342
879,0.242
880,0.183
881,0.442
882,0.207
883,0.166
884,0.117
885,0.438
886,0.62
887,0.939
888,0.203
889,0.24
890,0.29
891,0.211
892,0.369
893,0.155
894,0.333
895,0.244
896,0.28
897,0.923
898,0.377
899,0.372
900,0.372
901,0.377
902,0.4
903,0.384
904,0.526
905,1.163
906,0.671
907,0.68
908,0.134
909,0.193
910,0.129
911,0.206
912,0.132
913,0.169
914,0.152
915,0.187
916,0.234
917,0.189
918,0.173
919,0.132
920,0.207
921,0.119
922,0.198
923,0.135
924,0.211
925,0.271
926,0.169
927,0.26
928,0.109
929,0.392
930,0.274
931,0.523
932,0.625
933,0.323
934,0.196
935,0.183
936,0.182
937,0.604
938,0.207
939,0.166
940,0.21
941,0.149
942,0.561
943,0.94
944,1.026
945,0.783
946,0.894
947,0.72
948,0.867
949,0.439
950,0.449
951,0.78
952,1.043
953,1.128
954,0.782
955,0.316
956,0.147
957,0.156
958,0.103
959,0.153
960,0.098
961,0.175
962,0.099
963,0.171
964,0.087
965,0.158
966,0.112
967,0.143
968,0.124
969,0.114
970,0.146
971,0.106
972,0.342
973,0.122
974,0.235
975,0.239
976,0.295
977,0.37
978,0.638
979,0.408
980,0.149
981,0.156
982,0.159
983,0.587
984,0.372
985,0.425
986,0.422
987,0.477
988,0.379
989,0.664
990,0.81
991,0.807
992,0.706
993,0.865
994,0.888
995,0.834
996,0.384
997,0.368
998,1.278
999,0.38
1000,1.039
1001,0.529
1002,0.404
1003,0.198
1004,0.17
1005,0.195
1006,0.156
1007,0.25
1008,0.107
1009,0.186
1010,0.104
1011,0.199
1012,0.116
1013,0.181
1014,0.124
1015,0.16
1016,0.135
1017,0.153
1018,0.153
1019,0.153
1020,0.49
1021,0.509
1022,0.39
1023,0.211
1024,0.217
1025,0.275
1026,0.228
1027,0.167
1028,0.171
1029,0.114
1030,0.147
1031,0.131
1032,0.147
1033,1.001
1034,0.433
1035,0.211
1036,0.167
1037,0.284
1038,0.414
1039,0.293
1040,0.243
1041,0.325
1042,0.261
1043,0.45
1044,0.439
1045,0.38
1046,0.398
1047,1.128
1048,0.507
1049,0.85
1050,0.484
1051,0.341
1052,0.416
1053,0.376
1054,0.392
1055,0.148
1056,0.174
1057,0.096
1058,0.176
1059,0.108
1060,0.184
1061,0.105
1062,0.162
1063,0.105
1064,0.162
1065,0.123
1066,0.13
1067,0.156
1068,0.326
1069,0.2
1070,0.201
1071,0.755
1072,0.436
1073,0.53
1074,0.957
1075,0.223
1076,0.262
1077,0.125
1078,0.103
1079,0.107
1080,0.105
1081,0.085
1082,0.131
1083,0.081
1084,0.133
1085,0.066
1086,0.15
1087,0.073
1088,0.136
1089,0.068
1090,0.14
1091,0.074
1092,0.109
1093,0.083
1094,0.109
1095,0.097
1096,0.08
1097,0.115
1098,0.08
1099,0.123
1100,0.059
1101,0.142
1102,0.069
1103,0.126
1104,0.069
1105,0.127
1106,0.077
1107,0.188
1108,0.132
1109,0.084
1110,0.117
1111,0.077
1112,0.138
1113,0.053
1114,0.141
1115,0.07
1116,0.124
1117,0.068
1118,0.114
1119,0.095
1120,0.076
1121,0.12
1122,0.073
1123,0.124
1124,0.068
1125,0.141
1126,0.063
1127,0.13
1128,0.078
1129,0.117
1130,0.08
1131,0.1
1132,0.112
1133,0.066
1134,0.13
1135,0.069
1136,0.131
1137,0.063
1138,0.14
1139,0.061
1140,0.106
1141,0.085
1142,0.103
1143,0.085
1144,0.082
1145,0.122
1146,0.055
1147,0.134
1148,0.068
1149,0.136
1150,0.057
1151,0.124
1152,0.084
1153,0.088
1154,0.102
1155,0.087
1156,0.107
1157,0.069
1158,0.139
1159,0.052
1160,0.137
1161,0.071
1162,0.096
1163,0.093
1164,0.084
1165,0.1
1166,0.069
1167,0.137
1168,0.052
1169,0.131
1170,0.075
1171,0.09
1172,0.105
1173,0.088
1174,0.111
1175,0.072
1176,0.148
1177,0.054
1178,0.148
1179,0.071
1180,0.132
1181,0.07
1182,0.141
1183,0.068
1184,0.12
1185,0.087
1186,0.109
1187,0.085
1188,0.093
1189,0.113
1190,0.063
1191,0.127
1192,0.069
1193,0.136
1194,0.055
1195,0.14
1196,0.071
1197,0.106
1198,0.088
1199,0.104
1200,0.093
1201,0.079
1202,0.123
1203,0.063
1204,0.133
1205,0.071
1206,0.138
1207,0.056
1208,0.122
1209,0.085
1210,0.083
1211,0.108
1212,0.077
1213,0.11
1214,0.069
1215,0.14
1216,0.052
1217,0.133
1218,0.078
1219,0.093
1220,0.104
1221,0.088
1222,0.109
1223,0.071
1224,0.144
1225,0.052
1226,0.142
1227,0.069
1228,0.117
1229,0.077
1230,0.122
1231,0.084
1232,0.253
1233,0.396
1234,0.584
1235,0.754
1236,0.36
1237,0.39
1238,0.281
1239,0.37
1240,0.28
1241,0.36
1242,0.268
1243,0.295
1244,0.119
1245,0.151
1246,0.113
1247,0.133
1248,0.109
1249,0.112
1250,0.124
1251,0.114
1252,0.14
1253,0.086
1254,0.145
1255,0.09
1256,0.163
1257,0.073
1258,0.153
1259,0.085
1260,0.152
1261,0.264
1262,0.178
1263,0.34
1264,0.193
1265,0.399
1266,0.228
1267,0.239
1268,0.114
1269,0.155
1270,0.144
1271,0.422
1272,0.482
1273,0.669
1274,0.72
1275,0.725
1276,0.421
1277,0.541
1278,0.397
1279,0.554
1280,0.243
1281,0.184
1282,0.434
1283,0.326
1284,0.419
1285,0.285
1286,0.388
1287,0.579
1288,0.978
1289,0.831
1290,0.643
1291,0.177
1292,0.222
1293,0.17
1294,0.183
1295,0.184
1296,0.168
1297,0.142
1298,0.102
1299,0.16
1300,0.102
1301,0.172
1302,0.085
1303,0.172
1304,0.101
1305,0.16
1306,0.094
1307,0.14
1308,0.128
1309,0.13
1310,0.356
1311,0.126
1312,0.289
1313,0.154
1314,0.21
1315,0.324
1316,0.232
1317,0.178
1318,0.333
1319,0.22
1320,0.128
1321,0.142
1322,0.158
1323,0.388
1324,0.152
1325,0.22
1326,0.131
1327,0.489
1328,0.21
1329,0.703
1330,0.682
1331,0.888
1332,0.415
1333,0.446
1334,0.33
1335,0.382
1336,0.547
1337,0.415
1338,0.152
1339,0.113
1340,0.145
1341,0.11
1342,0.164
1343,0.098
1344,0.168
1345,0.088
1346,0.17
1347,0.1
1348,0.164
1349,0.1
1350,0.133
1351,0.127
1352,0.125
1353,0.136
1354,0.093
1355,0.166
1356,0.302
1357,0.191
1358,0.353
1359,0.244
1360,0.333
1361,0.27
1362,0.173
1363,0.118
1364,0.157
1365,0.088
1366,0.178
1367,0.101
1368,0.174
1369,0.296
1370,0.904
1371,0.337
1372,0.333
1373,0.201
1374,0.395
1375,0.235
1376,0.227
1377,0.383
1378,0.348
1379,0.513
1380,0.501
1381,0.732
1382,0.363
1383,1.208
1384,0.391
1385,1.034
1386,0.304
1387,0.469
1388,0.115
1389,0.148
1390,0.127
1391,0.127
1392,0.131
1393,0.1
1394,0.159
1395,0.097
1396,0.171
1397,0.088
1398,0.157
1399,0.102
1400,0.151
1401,0.109
1402,0.118
1403,0.138
1404,0.325
1405,0.184
1406,0.221
1407,0.231
1408,0.163
1409,0.308
1410,0.187
1411,0.158
1412,0.197
1413,0.144
1414,0.302
1415,0.13
1416,0.37
1417,0.292
1418,0.399
1419,0.345
1420,0.256
1421,0.428
1422,0.415
1423,0.318
1424,1.008
1425,0.627
1426,0.752
1427,0.661
1428,0.347
1429,0.426
1430,0.32
1431,0.415
1432,0.319
1433,0.415
1434,0.336
1435,0.402
1436,0.406
1437,0.193
1438,0.129
1439,0.156
1440,0.148
1441,0.134
1442,0.151
1443,0.188
1444,0.214
1445,0.108
1446,0.175
1447,0.115
1448,0.18
1449,0.118
1450,0.146
1451,0.139
1452,0.338
1453,0.184
1454,0.253
1455,0.219
1456,0.313
1457,0.203
1458,0.119
1459,0.149
1460,0.127
1461,0.136
1462,0.165
1463,0.108
1464,0.234
1465,0.161
1466,0.639
1467,0.678
1468,0.223
1469,0.165
1470,0.188
1471,0.355
1472,0.226
1473,0.477
1474,0.476
1475,0.473
1476,0.426
1477,0.449
1478,1.133
1479,0.509
1480,1.065
1481,0.391
1482,0.318
1483,0.4
1484,0.273
1485,0.207
1486,0.173
1487,0.178
1488,0.143
1489,0.14
1490,0.141
1491,0.118
1492,0.173
1493,0.116
1494,0.171
1495,0.114
1496,0.418
1497,0.136
1498,0.175
1499,0.153
1500,0.258
1501,0.233
1502,0.337
1503,0.231
1504,0.157
1505,0.382
1506,0.123
1507,0.143
1508,0.143
1509,0.131
1510,0.156
1511,0.106
1512,0.19
1513,0.113
1514,0.175
1515,0.113
1516,0.178
1517,0.601
1518,0.284
1519,0.283
1520,0.308
1521,0.333
1522,0.435
1523,0.434
1524,0.367
1525,0.427
1526,0.382
1527,0.446
1528,0.402
1529,0.419
1530,0.309
1531,0.353
1532,0.108
1533,0.174
1534,0.128
1535,0.156
1536,0.138
1537,0.126
1538,0.158
1539,0.174
1540,0.169
1541,0.099
1542,0.186
1543,0.112
1544,0.156
1545,0.116
1546,0.15
1547,0.152
1548,0.338
1549,0.206
1550,0.182
1551,0.234
1552,0.323
1553,0.236
1554,0.109
1555,0.205
1556,0.358
1557,0.274
1558,0.243
1559,0.117
1560,0.259
1561,0.262
1562,0.269
1563,0.186
1564,0.211
1565,0.156
1566,0.184
1567,0.419
1568,0.278
1569,0.291
1570,0.352
1571,0.619
1572,0.353
1573,0.571
1574,1.205
1575,0.784
1576,0.872
1577,0.57
1578,0.515
1579,0.38
1580,0.337
1581,0.153
1582,0.149
1583,0.129
1584,0.165
1585,0.169
1586,0.218
1587,0.127
1588,0.193
1589,0.113
1590,0.176
1591,0.116
1592,0.178
1593,0.123
1594,0.169
1595,0.356
1596,0.213
1597,0.198
1598,0.376
1599,0.236
1600,0.274
1601,0.279
1602,0.146
1603,0.154
1604,0.132
1605,0.13
1606,0.184
1607,0.122
1608,0.198
1609,1.181
1610,0.838
1611,0.174
1612,0.187
1613,0.146
1614,0.408
1615,0.324
1616,0.308
1617,0.36
1618,0.474
1619,0.571
1620,0.405
1621,0.474
1622,0.352
1623,0.45
1624,0.378
1625,0.612
1626,0.661
1627,0.3
1628,0.156
1629,0.131
1630,0.172
1631,0.101
1632,0.184
1633,0.108
1634,0.189
1635,0.108
1636,0.163
1637,0.114
1638,0.157
1639,0.142
1640,0.135
1641,0.153
1642,0.301
1643,0.198
1644,0.193
1645,0.218
1646,0.195
1647,0.248
1648,0.234
1649,0.166
1650,0.136
1651,0.299
1652,0.165
1653,0.116
1654,0.181
1655,0.096
1656,0.192
1657,0.164
1658,0.191
1659,0.167
1660,0.217
1661,0.177
1662,0.521
1663,0.696
1664,0.811
1665,0.89
1666,0.86
1667,0.886
1668,0.377
1669,0.372
1670,0.736
1671,0.912
1672,0.818
1673,0.668
1674,0.461
1675,0.317
1676,0.141
1677,0.195
1678,0.113
1679,0.202
1680,0.1
1681,0.176
1682,0.133
1683,0.164
1684,0.145
1685,0.129
1686,0.17
1687,0.121
1688,0.192
1689,0.097
1690,0.395
1691,0.135
1692,0.26
1693,0.256
1694,0.384
1695,0.208
1696,0.3
1697,0.167
1698,0.113
1699,0.192
1700,0.11
1701,0.182
1702,0.192
1703,0.213
1704,0.255
1705,0.237
1706,0.2
1707,0.174
1708,0.231
1709,0.141
1710,0.407
1711,0.233
1712,0.303
1713,0.348
1714,0.438
1715,0.523
1716,0.42
1717,0.432
1718,0.321
1719,0.407
1720,0.344
1721,0.379
1722,0.314
1723,0.362
1724,0.124
1725,0.127
1726,0.147
1727,0.112
1728,0.157
1729,0.081
1730,0.17
1731,0.093
1732,0.177
1733,0.094
1734,0.143
1735,0.107
1736,0.138
1737,0.142
1738,0.318
1739,0.162
1740,0.192
1741,0.281
1742,0.221
1743,0.264
1744,0.268
1745,0.166
1746,0.203
1747,0.2
1748,0.193
1749,0.147
1750,0.339
1751,0.139
1752,0.259
1753,0.191
1754,0.287
1755,0.285
1756,0.198
1757,0.164
1758,0.319
1759,0.165
1760,0.188
1761,0.183
1762,0.303
1763,0.513
1764,0.319
1765,0.632
1766,1.076
1767,0.672
1768,0.594
1769,0.36
1770,0.522
1771,0.722
1772,0.542
1773,0.349
1774,0.163
1775,0.165
1776,0.212
1777,0.09
1778,0.171
1779,0.168
1780,0.145
1781,0.118
1782,0.112
1783,0.146
1784,0.095
1785,0.164
1786,0.284
1787,0.197
1788,0.186
1789,0.32
1790,0.279
1791,0.115
1792,0.406
1793,0.645
1794,0.335
1795,0.258
1796,0.204
1797,0.138
1798,0.088
1799,0.168
1800,0.12
1801,0.781
1802,0.65
1803,0.192
1804,0.111
1805,0.154
1806,0.107
1807,0.406
1808,0.144
1809,0.404
1810,0.571
1811,0.592
1812,0.418
1813,0.442
1814,0.748
1815,0.903
1816,1.064
1817,0.686
1818,0.525
1819,0.716
1820,0.519
1821,0.168
1822,0.129
1823,0.161
1824,0.101
1825,0.183
1826,0.108
1827,0.181
1828,0.113
1829,0.151
1830,0.123
1831,0.135
1832,0.151
1833,0.108
1834,0.379
1835,0.148
1836,0.264
1837,0.21
1838,0.154
1839,0.235
1840,0.185
1841,0.229
1842,0.145
1843,0.168
1844,0.279
1845,0.165
1846,0.131
1847,0.217
1848,0.223
1849,0.335
1850,0.247
1851,0.256
1852,0.19
1853,0.102
1854,0.485
1855,0.399
1856,0.296
1857,0.275
1858,0.45
1859,0.693
1860,0.499
1861,0.421
1862,0.639
1863,1.236
1864,0.618
1865,0.84
1866,0.322
1867,0.47
1868,0.436
1869,0.195
1870,0.134
1871,0.16
1872,0.15
1873,0.141
1874,0.158
1875,0.113
1876,0.189
1877,0.115
1878,0.196
1879,0.116
1880,0.171
1881,0.136
1882,0.415
1883,0.188
1884,0.231
1885,0.241
1886,0.141
1887,0.235
1888,0.183
1889,0.428
1890,0.264
1891,0.187
1892,0.139
1893,0.143
1894,0.162
1895,0.327
1896,0.324
1897,0.238
1898,0.247
1899,0.16
1900,0.226
1901,0.132
1902,0.279
1903,1.104
1904,0.721
1905,0.746
1906,0.891
1907,0.758
1908,0.412
1909,0.434
1910,0.384
1911,1.192
1912,0.489
1913,1.041
1914,0.348
1915,0.459
1916,0.549
1917,0.738
1918,0.161
1919,0.159
1920,0.143
1921,0.146
1922,0.154
1923,0.121
1924,0.159
1925,0.185
1926,0.219
1927,0.109
1928,0.186
1929,0.116
1930,0.33
1931,0.154
1932,0.266
1933,0.179
1934,0.233
1935,0.168
1936,0.307
1937,0.319
1938,0.273
1939,0.21
1940,0.116
1941,0.154
1942,0.127
1943,0.138
1944,0.272
1945,0.289
1946,0.289
1947,0.173
1948,0.226
1949,0.142
1950,0.283
1951,0.216
1952,0.219
1953,0.535
1954,1.058
1955,1.037
1956,0.357
1957,0.53
1958,0.831
1959,0.894
1960,1.019
1961,0.705
1962,0.368
1963,0.748
1964,0.3
1965,0.178
1966,0.128
1967,0.156
1968,0.152
1969,0.12
1970,0.159
1971,0.113
1972,0.186
1973,0.111
1974,0.17
1975,0.111
1976,0.161
1977,0.151
1978,0.339
1979,0.183
1980,0.251
1981,0.205
1982,0.142
1983,0.287
1984,0.132
1985,0.221
1986,0.452
1987,0.228
1988,0.265
1989,0.129
1990,0.373
1991,0.207
1992,0.26
1993,0.283
1994,0.299
1995,0.22
1996,0.504
1997,0.593
1998,0.287
1999,0.767
2000,0.427
2001,0.32
2002,1.186
2003,0.934
2004,0.37
2005,0.415
2006,0.406
2007,0.467
2008,0.372
2009,0.596
2010,0.423
2011,0.473
2012,0.689
2013,0.183
2014,0.199
2015,0.119
2016,0.179
2017,0.122
2018,0.157
2019,0.155
2020,0.147
2021,0.178
2022,0.116
2023,0.197
2024,0.109
2025,0.171
2026,0.118
2027,0.169
2028,0.148
2029,0.383
2030,0.52
2031,0.191
2032,0.409
2033,0.257
2034,0.437
2035,0.263
2036,0.202
2037,0.124
2038,0.171
2039,0.266
2040,0.14
2041,0.334
2042,0.172
2043,0.609
2044,0.204
2045,0.283
2046,0.371
2047,0.308
2048,0.411
2049,0.336
2050,0.341
2051,0.492
2052,0.775
2053,0.712
2054,0.477
2055,1.145
2056,0.522
2057,1.094
2058,0.556
2059,0.548
2060,0.213
2061,0.156
2062,0.205
2063,0.126
2064,0.151
2065,0.135
2066,0.119
2067,0.144
2068,0.138
2069,0.156
2070,0.095
2071,0.152
2072,0.095
2073,0.167
2074,0.091
2075,0.148
2076,0.255
2077,0.227
2078,0.219
2079,0.33
2080,0.179
2081,0.126
2082,0.219
2083,0.169
2084,0.269
2085,0.196
2086,0.415
2087,0.222
2088,0.26
2089,0.368
2090,0.261
2091,0.212
2092,0.159
2093,0.193
2094,0.867
2095,0.78
2096,0.325
2097,0.277
2098,0.214
2099,0.518
2100,0.355
2101,0.39
2102,0.442
2103,0.415
2104,0.387
2105,0.385
2106,0.372
2107,0.473
2108,0.207
2109,0.114
2110,0.186
2111,0.113
2112,0.187
2113,0.101
2114,0.174
2115,0.114
2116,0.168
2117,0.121
2118,0.139
2119,0.143
2120,0.134
2121,0.151
2122,0.098
2123,0.389
2124,0.171
2125,0.211
2126,0.201
2127,0.222
2128,0.291
2129,0.174
2130,0.165
2131,0.114
2132,0.188
2133,0.1
2134,0.188
2135,0.114
2136,0.154
2137,0.165
2138,0.342
2139,0.244
2140,0.171
