,0
653,0.413
654,0.313
655,0.275
656,0.575
657,1.388
658,2.388
659,2.625
660,3.7
661,3.575
662,2.8
663,2.813
664,2.788
665,2.725
666,2.825
667,2.363
668,2.363
669,2.438
670,2.388
671,2.35
672,2.213
673,2.063
674,0.513
675,0.25
676,0.188
677,0.188
678,0.225
679,0.175
680,0.288
681,0.538
682,0.5
683,0.488
684,0.413
685,0.175
686,0.15
687,0.138
688,0.388
689,0.113
690,0.438
691,0.188
692,0.425
693,1.663
694,1.05
695,1.638
696,1.138
697,1.013
698,1.013
699,0.825
700,0.463
701,0.138
702,0.15
703,0.163
704,0.25
705,1.294
706,1.275
707,2.388
708,3.125
709,3.363
710,2.55
711,2.475
712,2.45
713,2.413
714,2.65
715,2.325
716,2.175
717,0.75
718,0.263
719,0.113
720,0.125
721,0.113
722,0.175
723,0.138
724,0.138
725,0.225
726,0.163
727,0.175
728,0.263
729,0.538
730,0.538
731,0.475
732,0.638
733,0.563
734,0.175
735,0.175
736,0.488
737,0.475
738,0.213
739,0.2
740,0.15
741,0.5
742,1.1
743,1.238
744,1.563
745,1.588
746,1.563
747,1.525
748,1.838
749,2.125
750,1.613
751,0.913
752,0.738
753,1.963
754,2.263
755,2.538
756,2.938
757,3.4
758,3.063
759,3.1
760,3.05
761,3.013
762,2.85
763,2.563
764,2.475
765,2.35
766,0.875
767,0.263
768,0.225
769,0.375
770,0.25
771,0.275
772,0.3
773,0.25
774,0.2
775,0.275
776,0.45
777,0.8
778,0.775
779,0.788
780,1.0
781,0.338
782,0.788
783,0.713
784,0.4
785,1.025
786,1.125
787,1.2
788,1.125
789,1.163
790,1.15
791,1.388
792,1.338
793,1.25
794,0.4
795,0.625
796,0.613
797,0.613
798,0.675
799,0.613
800,1.013
801,1.556
802,1.513
803,2.225
804,4.05
805,3.738
806,3.188
807,2.95
808,3.15
809,2.913
810,3.925
811,3.088
812,3.013
813,2.975
814,2.5
815,2.263
816,0.8
817,0.138
818,0.175
819,0.15
820,0.15
821,0.125
822,0.125
823,0.113
824,0.363
825,0.613
826,0.638
827,0.588
828,0.95
829,0.25
830,0.588
831,0.375
832,0.213
833,0.588
834,0.938
835,0.838
836,0.85
837,0.813
838,0.788
839,0.788
840,0.638
841,0.513
842,0.475
843,0.45
844,0.738
845,0.225
846,0.35
847,0.363
848,0.363
849,0.425
850,0.775
851,1.488
852,2.788
853,3.288
854,3.1
855,4.238
856,3.725
857,3.675
858,3.413
859,2.95
860,2.488
861,2.263
862,2.325
863,2.575
864,2.1
865,2.025
866,1.988
867,2.0
868,1.963
869,1.975
870,2.05
871,2.0
872,2.138
873,2.5
874,2.463
875,2.45
876,2.763
877,2.425
878,1.525
879,0.3
880,0.7
881,0.113
882,0.288
883,0.388
884,0.288
885,0.35
886,0.35
887,0.338
888,1.175
889,1.075
890,1.075
891,0.888
892,0.163
893,0.138
894,0.138
895,0.175
896,0.138
897,0.55
898,1.1
899,0.988
900,2.675
901,3.363
902,2.838
903,2.875
904,2.75
905,3.325
906,2.813
907,2.513
908,2.413
909,2.375
910,2.4
911,1.538
912,0.575
913,0.2
914,0.15
915,0.188
916,0.163
917,0.15
918,0.15
919,0.113
920,0.275
921,0.638
922,0.675
923,0.65
924,0.613
925,0.2
926,0.125
927,0.175
928,0.2
929,0.938
930,1.0
931,0.95
932,2.1
933,1.963
934,1.45
935,1.088
936,1.788
937,1.775
938,2.75
939,4.538
940,3.913
941,4.475
942,3.725
943,2.438
944,2.613
945,2.656
946,3.638
947,3.55
948,3.6
949,3.575
950,3.013
951,2.95
952,3.063
953,3.05
954,2.813
955,2.5
956,2.425
957,2.263
958,2.338
959,1.238
960,0.3
961,0.138
962,0.163
963,0.125
964,0.125
965,0.225
966,0.163
967,0.15
968,0.325
969,0.625
970,0.625
971,0.675
972,0.55
973,0.163
974,0.275
975,0.163
976,0.138
977,0.175
978,0.163
979,0.363
980,0.6
981,0.8
982,0.85
983,1.475
984,1.425
985,1.7
986,0.475
987,3.188
988,2.713
989,2.3
990,2.375
991,2.463
992,3.425
993,3.938
994,3.425
995,4.35
996,3.55
997,3.088
998,1.45
999,1.013
1000,1.0
1001,0.8
1002,0.738
1003,0.375
1004,0.363
1005,0.463
1006,0.35
1007,0.6
1008,0.3
1009,0.313
1010,0.425
1011,0.2
1012,0.125
1013,0.1
1014,0.138
1015,0.175
1016,0.313
1017,0.625
1018,0.613
1019,0.6
1020,0.513
1021,0.175
1022,0.15
1023,0.138
1024,0.138
1025,0.213
1026,0.163
1027,0.213
1028,0.588
1029,0.525
1030,1.563
1031,1.25
1032,0.638
1033,1.438
1034,1.625
1035,1.188
1036,1.588
1037,2.788
1038,2.663
1039,2.488
1040,2.425
1041,2.356
1042,2.325
1043,3.675
1044,3.525
1045,3.175
1046,2.975
1047,2.9
1048,2.925
1049,3.05
1050,2.863
1051,2.4
1052,2.338
1053,2.363
1054,2.363
1055,2.675
1056,0.7
1057,0.788
1058,0.163
1059,0.125
1060,0.113
1061,0.125
1062,0.188
1063,0.163
1064,0.288
1065,0.625
1066,0.588
1067,0.588
1068,0.55
1069,1.025
1070,1.188
1071,0.988
1072,0.663
1073,0.763
1074,1.25
1075,1.25
1076,1.213
1077,1.263
1078,1.613
1079,1.475
1080,1.4
1081,1.4
1082,1.25
1083,0.9
1084,0.8
1085,1.025
1086,0.888
1087,1.063
1088,3.45
1089,3.225
1090,3.263
1091,4.013
1092,4.763
1093,4.775
1094,4.788
1095,3.5
1096,3.45
1097,3.45
1098,3.525
1099,2.85
1100,3.038
1101,3.113
1102,1.725
1103,0.35
1104,0.488
1105,0.163
1106,0.138
1107,0.15
1108,0.175
1109,0.163
1110,0.15
1111,0.138
1112,0.3
1113,0.6
1114,0.588
1115,0.675
1116,0.913
1117,0.763
1118,0.788
1119,0.225
1120,0.838
1121,0.588
1122,1.075
1123,0.875
1124,0.163
1125,0.138
1126,0.15
1127,0.2
1128,0.313
1129,0.288
1130,0.263
1131,0.3
1132,0.3
1133,0.313
1134,0.313
1135,0.25
1136,0.125
1137,0.1
1138,0.163
1139,0.513
1140,3.025
1141,3.938
1142,3.588
1143,3.538
1144,3.45
1145,3.838
1146,3.45
1147,3.038
1148,3.663
1149,3.713
1150,3.65
1151,2.525
1152,0.575
1153,0.175
1154,0.225
1155,0.163
1156,0.113
1157,0.1
1158,0.113
1159,0.238
1160,0.313
1161,0.675
1162,0.613
1163,0.638
1164,1.138
1165,1.388
1166,1.231
1167,1.0
1168,1.05
1169,1.213
1170,1.1
1171,1.138
1172,1.125
1173,1.138
1174,1.175
1175,1.088
1176,1.175
1177,1.238
1178,0.538
1179,0.688
1180,0.838
1181,0.7
1182,0.65
1183,0.763
1184,0.663
1185,0.7
1186,0.738
1187,2.9
1188,4.25
1189,4.213
1190,3.425
1191,3.413
1192,3.413
1193,3.8
1194,3.413
1195,2.975
1196,2.925
1197,2.888
1198,2.875
1199,1.475
1200,0.275
1201,0.213
1202,0.263
1203,0.2
1204,0.188
1205,0.213
1206,0.163
1207,0.175
1208,0.425
1209,0.688
1210,0.663
1211,0.688
1212,0.55
1213,0.4
1214,0.375
1215,0.425
1216,1.138
1217,1.525
1218,0.938
1219,2.2
1220,1.238
1221,0.825
1222,0.925
1223,0.9
1224,0.863
1225,0.875
1226,0.825
1227,0.888
1228,0.813
1229,0.913
1230,0.913
1231,0.95
1232,0.838
1233,0.863
1234,2.888
1235,2.75
1236,4.338
1237,4.663
1238,3.338
1239,3.65
1240,3.438
1241,3.763
1242,3.4
1243,3.6
1244,3.588
1245,3.475
1246,3.063
1247,1.663
1248,0.3
1249,0.1
1250,0.188
1251,0.138
1252,0.138
1253,0.15
1254,0.15
1255,0.125
1256,0.313
1257,0.6
1258,0.638
1259,0.638
1260,1.013
1261,0.538
1262,0.463
1263,0.1
1264,0.15
1265,0.675
1266,1.088
1267,1.0
1268,0.988
1269,0.35
1270,0.513
1271,0.4
1272,0.45
1273,0.425
1274,0.463
1275,0.488
1276,0.463
1277,0.475
1278,0.463
1279,0.613
1280,0.95
1281,0.856
1282,0.838
1283,1.663
1284,2.85
1285,3.263
1286,2.788
1287,2.738
1288,2.738
1289,2.675
1290,3.063
1291,2.613
1292,2.588
1293,2.85
1294,2.713
1295,2.625
1296,0.95
1297,0.663
1298,0.625
1299,0.638
1300,0.638
1301,0.613
1302,0.613
1303,0.175
1304,0.313
1305,0.675
1306,0.65
1307,0.613
1308,0.513
1309,0.113
1310,0.15
1311,0.213
1312,0.425
1313,0.7
1314,0.325
1315,0.4
1316,0.688
1317,1.238
1318,2.025
1319,1.013
1320,1.075
1321,0.813
1322,0.25
1323,0.275
1324,2.625
1325,2.7
1326,2.788
1327,2.8
1328,2.813
1329,2.825
1330,3.625
1331,3.75
1332,3.463
1333,3.538
1334,3.413
1335,3.463
1336,3.388
1337,3.313
1338,3.238
1339,2.763
1340,2.025
1341,0.975
1342,1.075
1343,1.013
1344,1.038
1345,0.863
1346,0.35
1347,0.138
1348,0.213
1349,0.2
1350,0.15
1351,0.15
1352,0.413
1353,0.675
1354,0.675
1355,0.663
1356,0.538
1357,0.138
1358,0.163
1359,0.113
1360,0.263
1361,0.5
1362,0.388
1363,0.725
1364,0.713
1365,0.413
1366,0.563
1367,0.763
1368,1.063
1369,1.738
1370,2.85
1371,3.538
1372,3.563
1373,3.725
1374,4.038
1375,4.638
1376,4.138
1377,4.125
1378,3.463
1379,3.075
1380,4.4
1381,4.45
1382,4.088
1383,3.15
1384,3.213
1385,3.938
1386,4.35
1387,3.925
1388,3.5
1389,2.788
1390,0.313
1391,0.275
1392,0.475
1393,0.163
1394,0.163
1395,0.263
1396,0.175
1397,0.175
1398,0.15
1399,0.163
1400,0.313
1401,0.638
1402,0.613
1403,0.613
1404,0.563
1405,0.544
1406,0.225
1407,0.388
1408,0.413
1409,0.35
1410,1.188
1411,1.05
1412,1.225
1413,1.4
1414,2.1
1415,2.125
1416,1.763
1417,1.588
1418,1.738
1419,1.425
1420,0.975
1421,1.075
1422,1.15
1423,1.088
1424,1.038
1425,1.488
1426,1.738
1427,1.663
1428,1.313
1429,1.613
1430,1.7
1431,1.45
1432,1.775
1433,0.95
1434,0.75
1435,2.625
1436,2.775
1437,2.75
1438,2.775
1439,1.913
1440,0.338
1441,0.125
1442,0.113
1443,0.113
1444,0.163
1445,0.15
1446,0.138
1447,0.2
1448,0.288
1449,0.625
1450,0.625
1451,0.725
1452,1.2
1453,0.35
1454,0.45
1455,0.1
1456,0.175
1457,0.213
1458,1.15
1459,1.013
1460,1.025
1461,0.988
1462,0.988
1463,1.075
1464,1.0
1465,1.013
1466,0.975
1467,1.138
1468,1.163
1469,1.188
1470,1.188
1471,1.15
1472,1.263
1473,1.238
1474,1.2
1475,1.238
1476,3.2
1477,5.938
1478,5.913
1479,5.125
1480,5.138
1481,5.063
1482,5.375
1483,4.788
1484,4.375
1485,4.3
1486,3.675
1487,1.425
1488,0.963
1489,0.988
1490,0.963
1491,0.963
1492,0.963
1493,1.025
1494,1.0
1495,0.988
1496,1.138
1497,1.45
1498,1.425
1499,1.575
1500,2.163
1501,1.388
1502,1.438
1503,0.4
1504,0.688
1505,0.175
1506,0.863
1507,1.0
1508,0.913
1509,0.963
1510,0.888
1511,0.913
1512,0.863
1513,0.913
1514,0.813
1515,0.863
1516,0.788
1517,0.775
1518,1.025
1519,0.85
1520,1.0
1521,0.888
1522,0.913
1523,4.038
1524,3.2
1525,4.038
1526,3.488
1527,3.25
1528,3.225
1529,3.25
1530,3.35
1531,2.825
1532,3.025
1533,2.65
1534,1.675
1535,0.7
1536,0.188
1537,0.15
1538,0.138
1539,0.15
1540,0.113
1541,0.125
1542,0.138
1543,0.175
1544,0.288
1545,0.625
1546,0.6
1547,0.613
1548,0.788
1549,0.5
1550,0.431
1551,1.525
1552,1.15
1553,1.413
1554,2.238
1555,1.688
1556,1.1
1557,1.063
1558,0.863
1559,0.838
1560,0.875
1561,0.938
1562,0.863
1563,0.9
1564,0.825
1565,0.788
1566,0.763
1567,0.775
1568,0.675
1569,0.725
1570,0.688
1571,0.8
1572,0.888
1573,0.963
1574,1.4
1575,1.388
1576,2.088
1577,3.275
1578,3.3
1579,2.888
1580,3.038
1581,3.025
1582,2.75
1583,0.85
1584,0.913
1585,0.138
1586,0.113
1587,0.113
1588,0.1
1589,0.15
1590,0.138
1591,0.15
1592,0.263
1593,0.6
1594,0.6
1595,0.675
1596,0.638
1597,0.25
1598,0.325
1599,0.588
1600,0.35
1601,0.763
1602,1.138
1603,1.238
1604,1.225
1605,1.488
1606,1.3
1607,1.463
1608,2.863
1609,1.25
1610,1.025
1611,0.6
1612,0.913
1613,0.663
1614,0.838
1615,0.813
1616,0.738
1617,0.763
1618,1.013
1619,1.063
1620,2.563
1621,3.388
1622,3.463
1623,3.3
1624,3.313
1625,3.275
1626,3.163
1627,2.738
1628,2.738
1629,2.9
1630,2.913
1631,2.838
1632,2.688
1633,2.65
1634,2.638
1635,0.775
1636,0.138
1637,0.138
1638,0.15
1639,0.113
1640,0.275
1641,0.713
1642,0.738
1643,0.638
1644,0.55
1645,0.113
1646,0.113
1647,0.125
1648,0.425
1649,0.45
1650,0.638
1651,0.438
1652,0.963
1653,1.325
1654,1.125
1655,1.013
1656,1.263
1657,2.038
1658,1.338
1659,1.038
1660,0.625
1661,0.738
1662,1.988
1663,4.738
1664,5.55
1665,5.3
1666,4.763
1667,4.5
1668,3.888
1669,4.238
1670,4.175
1671,3.8
1672,3.763
1673,3.5
1674,2.788
1675,2.325
1676,2.188
1677,2.238
1678,2.188
1679,2.288
1680,2.813
1681,2.788
1682,2.438
1683,2.075
1684,2.05
1685,2.175
1686,2.2
1687,2.213
1688,2.3
1689,2.513
1690,2.463
1691,2.488
1692,2.45
1693,2.056
1694,1.975
1695,2.0
1696,2.013
1697,2.025
1698,1.6
1699,0.3
1700,0.738
1701,0.288
1702,0.975
1703,0.375
1704,0.438
1705,0.5
1706,0.438
1707,0.563
1708,0.488
1709,0.363
1710,0.375
1711,0.288
1712,0.375
1713,1.225
1714,3.513
1715,3.338
1716,3.463
1717,4.338
1718,3.838
1719,3.788
1720,3.825
1721,3.775
1722,3.95
1723,4.175
1724,3.9
1725,1.55
1726,1.5
1727,0.863
1728,0.575
1729,0.175
1730,0.813
1731,0.163
1732,0.125
1733,0.113
1734,0.163
1735,0.15
1736,0.413
1737,0.675
1738,0.688
1739,0.65
1740,0.538
1741,0.35
1742,1.25
1743,1.525
1744,0.775
1745,0.55
1746,0.875
1747,0.825
1748,1.013
1749,1.8
1750,1.725
1751,1.588
1752,1.55
1753,1.025
1754,0.65
1755,0.663
1756,0.763
1757,0.55
1758,0.688
1759,0.525
1760,2.775
1761,3.05
1762,3.163
1763,3.088
1764,3.2
1765,3.638
1766,3.713
1767,3.775
1768,3.663
1769,4.075
1770,3.588
1771,1.263
1772,0.913
1773,0.263
1774,0.213
1775,0.225
1776,0.15
1777,0.263
1778,0.175
1779,0.213
1780,0.138
1781,0.15
1782,0.113
1783,0.113
1784,0.325
1785,0.638
1786,0.65
1787,0.713
1788,0.975
1789,0.2
1790,0.569
1791,0.225
1792,0.213
1793,0.45
1794,0.688
1795,0.7
1796,0.638
1797,0.613
1798,0.725
1799,0.65
1800,0.663
1801,0.663
1802,0.613
1803,0.588
1804,0.763
1805,0.725
1806,0.725
1807,0.725
1808,0.825
1809,0.788
1810,1.1
1811,3.138
1812,3.363
1813,3.75
1814,3.688
1815,4.788
1816,5.013
1817,4.8
1818,4.438
1819,3.363
1820,3.013
1821,1.9
1822,0.175
1823,0.163
1824,0.213
1825,0.213
1826,0.163
1827,0.15
1828,0.113
1829,0.113
1830,0.125
1831,0.175
1832,0.313
1833,0.6
1834,0.6
1835,0.588
1836,0.538
1837,0.313
1838,0.838
1839,0.55
1840,0.413
1841,0.563
1842,0.85
1843,0.838
1844,0.863
1845,0.9
1846,0.825
1847,0.963
1848,0.863
1849,0.838
1850,0.913
1851,0.838
1852,0.875
1853,0.863
1854,0.788
1855,0.813
1856,0.8
1857,0.8
1858,0.775
1859,0.688
1860,1.038
1861,3.888
1862,3.7
1863,3.913
1864,3.688
1865,3.663
1866,3.65
1867,3.525
1868,3.038
1869,1.813
1870,0.188
1871,0.188
1872,0.175
1873,0.175
1874,0.15
1875,0.125
1876,0.113
1877,0.125
1878,0.175
1879,0.15
1880,0.288
1881,0.625
1882,0.588
1883,0.6
1884,0.775
1885,0.725
1886,0.288
1887,0.863
1888,0.463
1889,0.4
1890,0.825
1891,0.963
1892,0.875
1893,0.813
1894,0.838
1895,0.738
1896,0.738
1897,0.738
1898,0.725
1899,0.763
1900,0.738
1901,0.875
1902,0.775
1903,0.775
1904,0.75
1905,0.763
1906,0.519
1907,0.388
1908,3.425
1909,4.575
1910,4.213
1911,3.813
1912,3.875
1913,3.575
1914,3.625
1915,3.263
1916,2.375
1917,2.313
1918,0.55
1919,0.588
1920,1.05
1921,1.525
1922,1.525
1923,1.6
1924,0.388
1925,0.138
1926,0.138
1927,0.113
1928,0.263
1929,0.575
1930,0.613
1931,0.838
1932,0.913
1933,0.35
1934,0.313
1935,0.338
1936,0.475
1937,0.375
1938,0.338
1939,0.35
1940,0.425
1941,0.675
1942,0.825
1943,0.913
1944,0.9
1945,0.938
1946,1.0
1947,0.938
1948,0.913
1949,0.9
1950,0.9
1951,0.975
1952,1.013
1953,0.925
1954,1.163
1955,1.2
1956,1.213
1957,3.85
1958,3.713
1959,3.65
1960,3.675
1961,3.6
1962,3.488
1963,2.788
1964,1.525
1965,1.113
1966,1.725
1967,1.25
1968,0.938
1969,1.675
1970,0.975
1971,0.975
1972,0.95
1973,1.013
1974,0.988
1975,0.975
1976,1.125
1977,1.338
1978,1.338
1979,1.313
1980,1.275
1981,0.963
1982,0.975
1983,0.938
1984,0.963
1985,1.25
1986,0.7
1987,0.138
1988,2.038
1989,1.975
1990,0.113
1991,0.088
1992,0.288
1993,0.975
1994,3.113
1995,0.45
1996,0.338
1997,1.988
1998,3.563
1999,3.2
2000,3.138
2001,3.125
2002,3.6
2003,2.588
2004,2.388
2005,1.775
2006,1.688
2007,1.7
2008,1.813
2009,1.688
2010,1.688
2011,1.263
2012,1.2
2013,1.2
2014,0.975
2015,0.3
2016,0.188
2017,0.113
2018,0.125
2019,0.388
2020,0.4
2021,0.363
2022,0.175
2023,0.15
2024,0.263
2025,0.525
2026,0.538
2027,0.563
2028,0.475
2029,0.15
2030,0.113
2031,0.113
2032,0.338
2033,0.375
2034,0.225
2035,1.3
2036,1.075
2037,0.788
2038,1.225
2039,1.913
2040,1.45
2041,1.738
2042,1.213
2043,1.6
2044,1.15
2045,1.138
2046,1.163
2047,1.088
2048,1.088
2049,0.763
2050,1.269
2051,3.563
2052,4.063
2053,3.975
2054,3.65
2055,3.813
2056,3.438
2057,2.775
2058,2.475
2059,2.35
2060,2.388
2061,2.463
2062,2.275
2063,1.475
2064,0.163
2065,0.1
2066,0.125
2067,0.175
2068,0.15
2069,0.138
2070,0.175
2071,0.15
2072,0.15
2073,0.213
2074,0.175
2075,0.125
2076,0.163
2077,0.625
2078,0.55
2079,0.413
2080,0.238
2081,0.263
2082,0.9
2083,0.838
2084,0.8
2085,0.813
2086,0.8
2087,0.788
2088,1.025
2089,0.85
2090,0.875
2091,0.775
2092,0.875
2093,0.813
2094,0.875
2095,0.875
2096,0.675
2097,0.738
2098,0.6
2099,1.35
2100,2.838
2101,2.975
2102,2.65
2103,2.625
2104,2.725
2105,2.338
2106,2.325
2107,2.188
2108,2.238
2109,3.175
2110,3.25
2111,3.138
2112,2.625
2113,0.85
2114,0.138
2115,0.175
2116,0.163
2117,0.15
2118,0.125
2119,0.125
2120,0.113
2121,0.225
2122,0.175
2123,0.2
2124,0.3
2125,0.525
2126,0.9
2127,0.313
2128,0.713
2129,0.775
2130,0.825
2131,0.738
2132,0.738
2133,0.75
2134,1.525
2135,1.438
2136,1.438
2137,1.463
2138,1.463
2139,1.413
2140,0.95
