,0
894,0.291
895,0.347
896,0.294
897,0.313
898,0.367
899,0.341
900,2.196
901,2.593
902,1.601
903,1.388
904,1.66
905,2.491
906,2.191
907,2.132
908,2.202
909,2.427
910,1.346
911,1.586
912,1.029
913,0.933
914,1.054
915,0.961
916,0.957
917,0.981
918,0.894
919,0.969
920,0.938
921,0.963
922,0.933
923,0.93
924,2.071
925,1.218
926,0.698
927,0.524
928,0.481
929,0.472
930,0.479
931,0.469
932,0.442
933,0.563
934,0.586
935,0.46
936,0.476
937,0.489
938,0.558
939,0.558
940,0.56
941,0.463
942,0.639
943,0.443
944,0.554
945,0.549
946,0.433
947,1.145
948,1.878
949,2.775
950,1.491
951,1.036
952,1.199
953,1.178
954,1.052
955,1.082
956,1.128
957,1.047
958,0.816
959,0.992
960,0.852
961,1.337
962,0.797
963,0.738
964,0.677
965,0.791
966,0.766
967,0.871
968,0.746
969,0.764
970,0.765
971,0.798
972,0.756
973,0.886
974,1.296
975,1.052
976,1.281
977,1.045
978,1.107
979,1.05
980,0.895
981,0.917
982,0.889
983,1.055
984,1.05
985,0.999
986,0.858
987,0.385
988,0.481
989,0.932
990,1.211
991,1.111
992,2.06
993,1.779
994,1.771
995,1.181
996,0.934
997,0.734
998,0.498
999,1.147
1000,1.174
1001,1.018
1002,1.373
1003,1.909
1004,1.036
1005,1.338
1006,1.54
1007,1.315
1008,1.058
1009,0.765
1010,0.959
1011,0.921
1012,0.727
1013,0.923
1014,0.861
1015,0.813
1016,0.888
1017,0.77
1018,0.887
1019,0.895
1020,0.798
1021,1.368
1022,2.398
1023,2.248
1024,2.293
1025,1.991
1026,1.946
1027,1.678
1028,1.672
1029,1.698
1030,1.188
1031,1.538
1032,1.327
1033,1.452
1034,1.528
1035,0.803
1036,0.491
1037,0.737
1038,0.503
1039,0.367
1040,0.409
1041,0.331
1042,0.318
1043,0.356
1044,0.308
1045,0.306
1046,0.357
1047,1.41
1048,1.45
1049,1.107
1050,1.011
1051,1.09
1052,1.214
1053,1.112
1054,1.315
1055,1.299
1056,0.993
1057,1.18
1058,0.921
1059,1.431
1060,0.803
1061,0.892
1062,0.855
1063,0.845
1064,0.828
1065,0.995
1066,0.945
1067,0.973
1068,1.554
1069,1.585
1070,1.232
1071,1.003
1072,0.376
1073,0.439
1074,0.435
1075,0.438
1076,0.487
1077,0.515
1078,0.525
1079,0.495
1080,0.47
1081,0.407
1082,0.47
1083,0.438
1084,0.402
1085,0.465
1086,0.427
1087,0.42
1088,0.466
1089,0.406
1090,0.432
1091,0.461
1092,2.413
1093,1.369
1094,1.519
1095,1.43
1096,1.423
1097,1.656
1098,1.441
1099,0.898
1100,0.945
1101,1.504
1102,0.792
1103,0.854
1104,0.876
1105,0.839
1106,0.824
1107,0.832
1108,0.816
1109,0.833
1110,0.808
1111,0.891
1112,0.827
1113,0.856
1114,0.85
1115,0.814
1116,0.99
1117,1.55
1118,2.113
1119,1.967
1120,1.27
1121,1.145
1122,1.237
1123,1.019
1124,0.338
1125,0.368
1126,0.452
1127,0.506
1128,0.641
1129,0.551
1130,0.539
1131,0.525
1132,0.497
1133,0.527
1134,0.595
1135,0.573
1136,0.52
1137,0.459
1138,0.485
1139,0.537
1140,2.154
1141,1.459
1142,1.237
1143,1.331
1144,1.685
1145,1.592
1146,1.571
1147,1.247
1148,1.588
1149,1.373
1150,1.193
1151,1.262
1152,1.081
1153,0.846
1154,0.95
1155,1.104
1156,0.919
1157,0.979
1158,1.109
1159,0.887
1160,0.901
1161,0.826
1162,0.958
1163,0.866
1164,1.384
1165,1.127
1166,1.321
1167,1.135
1168,0.361
1169,0.304
1170,0.283
1171,0.328
1172,0.328
1173,0.374
1174,0.354
1175,0.465
1176,0.528
1177,0.429
1178,0.464
1179,0.483
1180,0.374
1181,0.412
1182,0.409
1183,0.367
1184,0.425
1185,0.411
1186,0.407
1187,0.493
1188,1.228
1189,1.712
1190,1.376
1191,1.245
1192,1.125
1193,1.947
1194,1.279
1195,1.902
1196,1.017
1197,1.947
1198,1.452
1199,1.022
1200,0.78
1201,0.861
1202,0.759
1203,0.866
1204,0.707
1205,0.771
1206,0.644
1207,0.711
1208,0.739
1209,0.745
1210,0.73
1211,0.735
1212,1.357
1213,2.091
1214,1.886
1215,1.537
1216,1.111
1217,1.1
1218,1.035
1219,0.721
1220,0.376
1221,0.36
1222,0.464
1223,0.469
1224,0.49
1225,0.434
1226,0.437
1227,0.388
1228,0.404
1229,0.44
1230,0.377
1231,0.411
1232,0.449
1233,0.43
1234,0.492
1235,0.475
1236,0.738
1237,1.947
1238,1.348
1239,1.279
1240,1.706
1241,1.237
1242,1.285
1243,1.546
1244,1.21
1245,0.686
1246,1.055
1247,1.0
1248,2.43
1249,1.711
1250,1.723
1251,1.56
1252,1.596
1253,1.383
1254,0.96
1255,1.073
1256,0.957
1257,0.919
1258,1.024
1259,0.906
1260,1.039
1261,1.081
1262,1.132
1263,1.304
1264,1.411
1265,1.858
1266,1.083
1267,0.401
1268,0.375
1269,0.432
1270,0.553
1271,0.505
1272,0.515
1273,0.89
1274,0.509
1275,1.0
1276,1.01
1277,0.526
1278,1.063
1279,1.368
1280,0.726
1281,0.823
1282,1.121
1283,1.329
1284,1.133
1285,0.665
1286,0.443
1287,0.464
1288,0.495
1289,0.525
1290,1.915
1291,1.26
1292,1.18
1293,1.165
1294,1.127
1295,0.967
1296,0.946
1297,1.098
1298,1.017
1299,0.887
1300,0.998
1301,0.93
1302,1.565
1303,1.052
1304,0.996
1305,1.014
1306,1.034
1307,0.973
1308,1.029
1309,1.026
1310,1.191
1311,1.088
1312,1.324
1313,1.221
1314,0.722
1315,0.451
1316,0.634
1317,0.374
1318,0.765
1319,0.438
1320,0.481
1321,0.424
1322,0.523
1323,0.562
1324,1.073
1325,0.815
1326,1.116
1327,1.814
1328,1.601
1329,1.247
1330,1.21
1331,1.311
1332,1.081
1333,1.935
1334,1.905
1335,1.963
1336,1.962
1337,1.739
1338,1.746
1339,0.975
1340,0.679
1341,1.309
1342,1.105
1343,1.578
1344,1.126
1345,1.028
1346,1.093
1347,1.135
1348,1.007
1349,1.133
1350,1.05
1351,1.016
1352,1.117
1353,0.979
1354,1.126
1355,1.069
1356,1.017
1357,1.113
1358,1.053
1359,1.224
1360,1.511
1361,1.227
1362,1.297
1363,1.316
1364,1.132
1365,0.98
1366,1.302
1367,1.208
1368,0.888
1369,1.272
1370,0.582
1371,0.544
1372,0.566
1373,0.628
1374,0.691
1375,0.739
1376,0.448
1377,0.491
1378,0.426
1379,0.443
1380,0.475
1381,0.515
1382,0.454
1383,2.218
1384,1.238
1385,1.341
1386,1.157
1387,1.067
1388,1.191
1389,1.502
1390,1.266
1391,1.181
1392,1.033
1393,1.029
1394,1.016
1395,1.026
1396,0.934
1397,1.081
1398,1.056
1399,0.93
1400,1.019
1401,1.287
1402,1.455
1403,1.35
1404,0.867
1405,1.769
1406,2.232
1407,1.832
1408,1.031
1409,1.05
1410,0.965
1411,0.84
1412,0.395
1413,0.318
1414,0.305
1415,0.334
1416,0.271
1417,0.31
1418,0.336
1419,0.283
1420,0.325
1421,0.265
1422,0.343
1423,0.286
1424,0.298
1425,0.452
1426,0.691
1427,2.611
1428,2.071
1429,1.883
1430,1.293
1431,1.42
1432,1.299
1433,1.169
1434,1.172
1435,1.04
1436,1.242
1437,1.152
1438,1.418
1439,0.947
1440,1.414
1441,1.035
1442,0.919
1443,0.855
1444,1.065
1445,0.896
1446,1.056
1447,0.979
1448,1.077
1449,1.026
1450,0.961
1451,1.08
1452,1.997
1453,1.094
1454,1.105
1455,1.635
1456,1.286
1457,1.196
1458,0.406
1459,0.454
1460,0.511
1461,0.939
1462,0.553
1463,0.497
1464,0.475
1465,0.477
1466,1.977
1467,1.691
1468,1.196
1469,1.738
1470,0.818
1471,0.454
1472,0.513
1473,0.635
1474,2.528
1475,1.728
1476,1.375
1477,1.602
1478,1.304
1479,1.286
1480,1.184
1481,1.247
1482,1.178
1483,1.121
1484,1.451
1485,1.29
1486,1.463
1487,1.763
1488,1.406
1489,1.544
1490,1.129
1491,1.104
1492,1.011
1493,1.103
1494,1.108
1495,1.017
1496,1.101
1497,1.038
1498,1.096
1499,1.063
1500,1.05
1501,1.035
1502,2.283
1503,1.779
1504,2.331
1505,2.005
1506,2.104
1507,2.058
1508,1.877
1509,1.228
1510,1.382
1511,1.873
1512,0.996
1513,0.654
1514,0.501
1515,0.478
1516,0.43
1517,0.441
1518,0.411
1519,0.402
1520,0.42
1521,0.379
1522,0.445
1523,0.381
1524,0.407
1525,0.428
1526,0.37
1527,0.421
1528,0.402
1529,0.372
1530,0.441
1531,0.392
1532,0.397
1533,2.795
1534,2.94
1535,2.85
1536,2.697
1537,1.87
1538,1.837
1539,1.127
1540,1.032
1541,1.065
1542,1.013
1543,1.061
1544,2.812
1545,2.54
1546,2.03
1547,2.069
1548,2.106
1549,2.124
1550,1.699
1551,1.277
1552,1.022
1553,0.437
1554,0.425
1555,0.375
1556,0.441
1557,0.388
1558,0.404
1559,0.47
1560,0.396
1561,0.464
1562,0.476
1563,0.501
1564,0.464
1565,0.477
1566,0.447
1567,0.438
1568,0.577
1569,0.531
1570,0.513
1571,0.606
1572,2.474
1573,1.784
1574,1.562
1575,1.379
1576,1.287
1577,1.475
1578,1.199
1579,1.601
1580,1.232
1581,1.772
1582,1.341
1583,1.173
1584,1.093
1585,1.008
1586,0.963
1587,0.961
1588,0.957
1589,0.969
1590,1.006
1591,0.852
1592,1.016
1593,0.94
1594,0.906
1595,1.933
1596,0.995
1597,1.1
1598,1.164
1599,1.257
1600,0.991
1601,0.974
1602,1.138
1603,1.581
1604,1.662
1605,0.928
1606,1.988
1607,2.17
1608,1.309
1609,1.301
1610,1.344
1611,0.646
1612,0.973
1613,0.531
1614,0.518
1615,0.601
1616,0.573
1617,0.508
1618,0.548
1619,1.501
1620,1.201
1621,1.429
1622,2.123
1623,1.906
1624,1.214
1625,1.216
1626,1.238
1627,1.095
1628,1.085
1629,0.931
1630,1.009
1631,1.37
1632,1.171
1633,0.857
1634,1.44
1635,0.742
1636,0.854
1637,0.829
1638,0.875
1639,0.971
1640,0.906
1641,0.916
1642,0.928
1643,0.862
1644,0.878
1645,2.675
1646,2.147
1647,1.808
1648,1.789
1649,1.923
1650,1.927
1651,1.272
1652,1.097
1653,0.937
1654,1.285
1655,1.249
1656,0.76
1657,0.57
1658,0.522
1659,0.479
1660,0.454
1661,0.634
1662,0.824
1663,0.615
1664,0.728
1665,1.326
1666,1.015
1667,0.955
1668,1.014
1669,1.206
1670,1.117
1671,1.906
1672,1.327
1673,0.963
1674,1.114
1675,1.18
1676,1.556
1677,1.467
1678,1.681
1679,1.395
1680,0.996
1681,0.988
1682,0.898
1683,1.037
1684,1.002
1685,0.969
1686,0.979
1687,1.793
1688,1.928
1689,1.894
1690,1.89
1691,1.503
1692,1.183
1693,1.271
1694,1.247
1695,1.357
1696,1.516
1697,1.351
1698,1.08
1699,0.61
1700,0.597
1701,0.413
1702,0.44
1703,0.533
1704,0.694
1705,0.721
1706,0.687
1707,0.848
1708,0.656
1709,1.124
1710,0.511
1711,0.53
1712,0.542
1713,0.534
1714,1.291
1715,1.148
1716,0.844
1717,0.868
1718,0.869
1719,1.458
1720,1.126
1721,1.069
1722,1.586
1723,1.31
1724,1.016
1725,1.262
1726,1.158
1727,1.373
1728,1.257
1729,0.808
1730,0.74
1731,0.781
1732,0.735
1733,0.772
1734,0.842
1735,0.816
1736,0.932
1737,0.824
1738,0.915
1739,1.465
1740,1.108
1741,1.262
1742,1.059
1743,1.215
1744,0.413
1745,0.377
1746,0.366
1747,0.518
1748,0.528
1749,0.537
1750,0.608
1751,0.476
1752,0.532
1753,0.504
1754,0.671
1755,0.541
1756,0.567
1757,0.551
1758,0.544
1759,0.612
1760,0.652
1761,0.556
1762,0.552
1763,2.002
1764,1.401
1765,1.415
1766,1.314
1767,1.297
1768,1.815
1769,1.3
1770,1.352
1771,1.397
1772,1.491
1773,1.4
1774,2.169
1775,2.075
1776,1.803
1777,1.817
1778,1.575
1779,1.751
1780,1.733
1781,1.628
1782,1.295
1783,0.993
1784,0.91
1785,0.98
1786,0.946
1787,0.991
1788,2.031
1789,1.459
1790,1.22
1791,1.08
1792,0.391
1793,0.488
1794,0.446
1795,0.491
1796,0.435
1797,0.503
1798,0.455
1799,0.48
1800,0.473
1801,0.456
1802,0.508
1803,0.507
1804,0.52
1805,0.481
1806,0.46
1807,0.526
1808,0.514
1809,0.507
1810,0.49
1811,0.438
1812,1.631
1813,1.575
1814,1.448
1815,1.452
1816,1.308
1817,1.269
1818,1.237
1819,1.611
1820,1.504
1821,0.854
1822,1.369
1823,0.981
1824,0.903
1825,0.787
1826,1.009
1827,0.972
1828,0.925
1829,0.932
1830,0.969
1831,1.031
1832,1.844
1833,1.195
1834,1.166
1835,1.309
1836,1.188
1837,1.264
1838,1.056
1839,1.154
1840,0.374
1841,0.357
1842,0.428
1843,0.295
1844,0.335
1845,0.325
1846,0.292
1847,0.349
1848,0.323
1849,0.315
1850,0.349
1851,0.289
1852,0.357
1853,0.299
1854,0.336
1855,0.318
1856,0.309
1857,0.357
1858,0.366
1859,0.362
1860,2.008
1861,1.994
1862,1.049
1863,1.442
1864,1.528
1865,1.252
1866,1.269
1867,1.363
1868,1.991
1869,1.463
1870,1.542
1871,2.479
1872,1.266
1873,1.588
1874,1.613
1875,1.493
1876,1.315
1877,1.152
1878,1.339
1879,1.385
1880,1.267
1881,1.141
1882,0.806
1883,0.547
1884,1.261
1885,1.936
1886,1.903
1887,1.735
1888,1.183
1889,0.94
1890,1.123
1891,0.666
1892,0.498
1893,0.526
1894,0.469
1895,0.508
1896,0.44
1897,0.419
1898,0.471
1899,0.545
1900,0.768
1901,0.58
1902,0.432
1903,0.471
1904,0.406
1905,0.447
1906,0.524
1907,0.477
1908,2.614
1909,2.016
1910,1.888
1911,1.252
1912,1.492
1913,1.351
1914,1.331
1915,1.402
1916,1.525
1917,1.473
1918,1.591
1919,1.109
1920,0.928
1921,0.855
1922,0.942
1923,0.904
1924,0.847
1925,0.96
1926,1.005
1927,0.919
1928,1.599
1929,1.143
1930,1.301
1931,0.94
1932,1.312
1933,1.163
1934,1.23
1935,1.496
1936,1.192
1937,1.161
1938,1.121
1939,1.157
1940,1.232
1941,0.874
1942,0.981
1943,1.184
1944,1.169
1945,0.986
1946,1.241
1947,1.099
1948,1.398
1949,1.09
1950,1.105
1951,1.229
1952,0.843
1953,0.556
1954,0.678
1955,0.588
1956,0.877
1957,1.31
1958,1.197
1959,1.354
1960,1.958
1961,1.022
1962,1.138
1963,1.067
1964,1.174
1965,1.156
1966,0.792
1967,1.255
1968,0.954
1969,0.99
1970,0.868
1971,0.972
1972,0.782
1973,0.876
1974,0.853
1975,0.768
1976,0.786
1977,0.907
1978,0.897
1979,1.369
1980,1.023
1981,1.151
1982,1.18
1983,1.153
1984,1.155
1985,1.168
1986,0.971
1987,0.965
1988,0.598
1989,0.329
1990,0.397
1991,0.436
1992,0.974
1993,1.562
1994,1.594
1995,1.663
1996,1.52
1997,1.792
1998,2.28
1999,1.309
2000,0.747
2001,0.411
2002,0.466
2003,1.141
2004,1.437
2005,1.383
2006,1.329
2007,1.283
2008,1.319
2009,1.422
2010,1.411
2011,1.572
2012,1.627
2013,1.211
2014,1.728
2015,1.188
2016,1.032
2017,0.696
2018,0.781
2019,0.698
2020,0.755
2021,0.721
2022,0.775
2023,0.825
2024,0.67
2025,0.774
2026,0.968
2027,0.702
2028,1.031
2029,1.188
2030,1.254
2031,1.461
2032,1.213
2033,1.199
2034,1.556
2035,2.656
2036,1.897
2037,0.492
2038,1.101
2039,1.398
2040,1.275
2041,1.215
2042,0.688
2043,0.992
2044,0.492
2045,1.563
2046,2.156
2047,1.851
2048,2.281
2049,2.066
2050,1.645
2051,1.428
2052,0.94
2053,1.075
2054,1.02
2055,1.169
2056,1.303
2057,1.454
2058,1.418
2059,1.733
2060,1.222
2061,1.563
2062,1.008
2063,0.906
2064,0.923
2065,0.804
2066,0.831
2067,0.798
2068,0.683
2069,0.8
2070,0.724
2071,0.813
2072,0.766
2073,0.878
2074,0.845
2075,1.252
2076,1.051
2077,1.19
2078,1.159
2079,1.172
2080,0.348
2081,0.336
2082,0.377
2083,1.49
2084,0.639
2085,0.631
2086,0.559
2087,0.599
2088,0.655
2089,0.691
2090,0.63
2091,0.646
2092,0.748
2093,0.591
2094,0.526
2095,0.542
2096,0.666
2097,0.462
2098,0.601
2099,1.397
2100,1.28
2101,1.016
2102,1.149
2103,1.071
2104,1.203
2105,1.531
2106,1.067
2107,1.751
2108,1.239
2109,1.133
2110,1.218
2111,1.016
2112,0.886
2113,0.905
2114,0.836
2115,0.707
2116,0.782
2117,0.795
2118,0.762
2119,0.975
2120,0.935
2121,0.913
2122,0.721
2123,0.966
2124,1.763
2125,2.105
2126,2.257
2127,1.408
2128,0.331
2129,0.093
2130,1.352
2131,1.269
2132,1.19
2133,0.616
2134,0.458
2135,0.505
2136,0.442
2137,0.487
2138,0.46
2139,0.461
2140,0.502
