,0
835,0.456
836,0.142
837,0.19
838,0.197
839,0.217
840,0.234
841,0.324
842,0.377
843,0.203
844,0.173
845,0.204
846,0.158
847,0.176
848,0.207
849,0.177
850,0.148
851,0.169
852,0.26
853,0.357
854,0.38
855,0.405
856,0.627
857,0.487
858,1.008
859,0.624
860,0.744
861,0.139
862,0.056
863,0.065
864,0.071
865,0.067
866,0.051
867,0.074
868,0.087
869,0.069
870,0.055
871,0.063
872,0.07
873,0.051
874,0.097
875,0.055
876,0.087
877,0.316
878,0.258
879,0.53
880,0.225
881,0.451
882,0.213
883,0.165
884,0.147
885,0.18
886,0.167
887,0.221
888,0.391
889,0.24
890,0.206
891,0.159
892,0.165
893,0.202
894,0.212
895,0.393
896,0.438
897,0.648
898,0.649
899,0.674
900,0.415
901,0.572
902,0.383
903,0.528
904,0.894
905,0.83
906,0.594
907,0.413
908,0.119
909,0.097
910,0.082
911,0.082
912,0.105
913,0.083
914,0.079
915,0.548
916,0.317
917,0.616
918,0.072
919,0.049
920,0.075
921,0.069
922,0.085
923,0.049
924,0.085
925,0.38
926,0.585
927,0.407
928,0.552
929,0.2
930,0.173
931,0.167
932,0.161
933,0.145
934,0.175
935,0.168
936,0.437
937,0.196
938,0.194
939,0.298
940,0.19
941,0.149
942,0.179
943,0.178
944,0.232
945,1.523
946,2.14
947,2.04
948,2.636
949,2.661
950,1.527
951,1.015
952,1.476
953,1.248
954,0.684
955,0.547
956,0.522
957,0.236
958,0.167
959,0.196
960,0.167
961,0.167
962,0.131
963,0.152
964,0.131
965,0.154
966,0.129
967,0.169
968,0.152
969,0.134
970,0.16
971,0.136
972,0.152
973,0.132
974,0.199
975,0.432
976,0.595
977,0.992
978,0.636
979,0.443
980,0.407
981,0.389
982,0.53
983,0.519
984,0.668
985,0.566
986,0.458
987,0.504
988,0.444
989,0.122
990,0.091
991,0.272
992,0.415
993,0.121
994,0.155
995,0.523
996,0.446
997,0.555
998,0.967
999,0.696
1000,0.75
1001,0.667
1002,0.396
1003,0.553
1004,0.407
1005,0.25
1006,0.133
1007,0.059
1008,0.081
1009,0.089
1010,0.064
1011,0.074
1012,0.068
1013,0.054
1014,0.076
1015,0.084
1016,0.051
1017,0.073
1018,0.071
1019,0.05
1020,0.087
1021,0.085
1022,0.056
1023,0.6
1024,0.484
1025,0.299
1026,0.39
1027,0.754
1028,0.414
1029,0.463
1030,0.438
1031,0.64
1032,0.533
1033,0.256
1034,0.191
1035,0.229
1036,0.107
1037,0.163
1038,0.22
1039,0.53
1040,0.379
1041,0.74
1042,0.64
1043,0.755
1044,0.862
1045,0.793
1046,0.583
1047,0.619
1048,0.503
1049,0.64
1050,0.476
1051,0.341
1052,0.34
1053,0.374
1054,0.658
1055,0.601
1056,0.073
1057,0.085
1058,0.047
1059,0.07
1060,0.055
1061,0.063
1062,0.071
1063,0.086
1064,0.049
1065,0.069
1066,0.054
1067,0.077
1068,0.084
1069,0.424
1070,0.201
1071,0.117
1072,0.545
1073,0.187
1074,0.09
1075,0.115
1076,0.117
1077,0.165
1078,0.913
1079,1.646
1080,1.708
1081,0.834
1082,0.276
1083,0.368
1084,0.234
1085,0.842
1086,1.551
1087,1.659
1088,1.84
1089,1.767
1090,1.986
1091,1.934
1092,1.975
1093,1.767
1094,2.175
1095,1.997
1096,1.944
1097,1.535
1098,0.824
1099,0.683
1100,0.622
1101,0.401
1102,0.326
1103,0.191
1104,0.058
1105,0.073
1106,0.078
1107,0.084
1108,0.07
1109,0.102
1110,0.084
1111,0.075
1112,0.062
1113,0.061
1114,0.062
1115,0.074
1116,0.059
1117,0.305
1118,0.271
1119,0.216
1120,0.03
1121,0.185
1122,0.073
1123,0.206
1124,0.162
1125,0.168
1126,0.257
1127,0.212
1128,0.49
1129,0.603
1130,1.303
1131,0.802
1132,1.311
1133,1.033
1134,0.604
1135,0.564
1136,0.314
1137,0.343
1138,0.23
1139,0.236
1140,0.287
1141,0.316
1142,0.368
1143,0.944
1144,1.096
1145,0.51
1146,1.01
1147,0.95
1148,0.571
1149,0.136
1150,0.095
1151,0.097
1152,0.052
1153,0.076
1154,0.05
1155,0.089
1156,0.078
1157,0.052
1158,0.077
1159,0.051
1160,0.078
1161,0.083
1162,0.051
1163,0.075
1164,0.086
1165,0.924
1166,0.201
1167,0.07
1168,0.244
1169,0.909
1170,0.889
1171,0.749
1172,0.342
1173,0.07
1174,0.087
1175,0.059
1176,0.097
1177,0.055
1178,0.068
1179,0.221
1180,0.095
1181,0.691
1182,0.376
1183,0.745
1184,0.336
1185,0.435
1186,0.996
1187,0.584
1188,0.619
1189,1.281
1190,1.8
1191,2.021
1192,2.518
1193,1.634
1194,1.133
1195,0.607
1196,0.396
1197,0.112
1198,0.056
1199,0.071
1200,0.066
1201,0.087
1202,0.052
1203,0.072
1204,0.049
1205,0.075
1206,0.086
1207,0.055
1208,0.079
1209,0.075
1210,0.06
1211,0.073
1212,0.104
1213,0.236
1214,0.256
1215,0.222
1216,0.183
1217,0.224
1218,0.233
1219,0.149
1220,0.36
1221,0.384
1222,0.199
1223,0.223
1224,0.161
1225,0.163
1226,0.142
1227,0.163
1228,0.338
1229,0.496
1230,0.576
1231,1.175
1232,0.741
1233,0.528
1234,0.544
1235,0.7
1236,1.675
1237,1.816
1238,0.614
1239,0.505
1240,0.537
1241,0.75
1242,1.381
1243,0.72
1244,0.759
1245,0.101
1246,0.067
1247,0.101
1248,0.076
1249,0.075
1250,0.052
1251,0.076
1252,0.098
1253,0.08
1254,0.071
1255,0.068
1256,0.073
1257,0.072
1258,0.073
1259,0.073
1260,0.089
1261,0.363
1262,0.628
1263,0.196
1264,0.155
1265,0.386
1266,0.199
1267,0.25
1268,0.192
1269,0.149
1270,0.168
1271,0.179
1272,0.395
1273,0.207
1274,0.172
1275,0.162
1276,0.185
1277,0.142
1278,0.163
1279,0.49
1280,0.366
1281,0.727
1282,0.721
1283,0.892
1284,1.221
1285,0.959
1286,0.577
1287,0.59
1288,1.151
1289,1.199
1290,0.979
1291,0.602
1292,0.293
1293,0.12
1294,0.099
1295,0.077
1296,0.085
1297,0.061
1298,0.087
1299,0.103
1300,0.06
1301,0.087
1302,0.061
1303,0.091
1304,0.097
1305,0.06
1306,0.088
1307,0.058
1308,0.13
1309,0.465
1310,0.637
1311,0.503
1312,0.562
1313,0.536
1314,0.483
1315,0.126
1316,0.095
1317,0.121
1318,0.095
1319,0.14
1320,0.117
1321,0.081
1322,0.117
1323,0.126
1324,0.128
1325,0.429
1326,0.356
1327,0.39
1328,0.544
1329,0.762
1330,0.549
1331,0.434
1332,0.426
1333,0.614
1334,0.554
1335,0.596
1336,0.799
1337,0.717
1338,1.095
1339,0.731
1340,0.45
1341,0.096
1342,0.102
1343,0.064
1344,0.087
1345,0.065
1346,0.089
1347,0.093
1348,0.055
1349,0.081
1350,0.056
1351,0.082
1352,0.075
1353,0.047
1354,0.109
1355,0.17
1356,0.093
1357,0.064
1358,0.353
1359,0.367
1360,0.432
1361,0.107
1362,0.511
1363,0.198
1364,0.37
1365,0.615
1366,0.362
1367,0.433
1368,0.622
1369,0.565
1370,0.562
1371,0.586
1372,0.508
1373,0.536
1374,0.361
1375,0.38
1376,0.409
1377,0.559
1378,0.785
1379,0.542
1380,0.394
1381,0.345
1382,0.329
1383,0.555
1384,0.606
1385,0.839
1386,0.819
1387,0.815
1388,0.052
1389,0.075
1390,0.05
1391,0.091
1392,0.074
1393,0.049
1394,0.073
1395,0.072
1396,0.085
1397,0.054
1398,0.074
1399,0.049
1400,0.082
1401,0.077
1402,0.048
1403,0.071
1404,0.288
1405,0.245
1406,0.121
1407,0.057
1408,0.193
1409,0.326
1410,0.405
1411,0.283
1412,0.499
1413,1.471
1414,2.338
1415,2.302
1416,2.198
1417,2.233
1418,2.107
1419,2.337
1420,2.2
1421,2.23
1422,2.217
1423,2.422
1424,2.239
1425,1.816
1426,2.218
1427,1.773
1428,2.192
1429,1.959
1430,1.781
1431,2.217
1432,3.324
1433,2.06
1434,1.798
1435,1.154
1436,1.107
1437,0.745
1438,0.747
1439,0.418
1440,0.323
1441,0.323
1442,0.071
1443,0.096
1444,0.064
1445,0.074
1446,0.066
1447,0.06
1448,0.087
1449,0.073
1450,0.063
1451,0.066
1452,0.106
1453,0.32
1454,0.273
1455,0.195
1456,0.082
1457,0.193
1458,0.675
1459,0.237
1460,0.193
1461,0.2
1462,0.189
1463,0.45
1464,0.426
1465,0.392
1466,0.357
1467,0.806
1468,0.214
1469,0.359
1470,0.497
1471,0.649
1472,0.599
1473,0.631
1474,0.307
1475,0.34
1476,0.385
1477,0.418
1478,0.472
1479,0.746
1480,1.035
1481,1.668
1482,1.959
1483,1.083
1484,0.992
1485,0.352
1486,0.293
1487,0.057
1488,0.087
1489,0.086
1490,0.066
1491,0.056
1492,0.072
1493,0.051
1494,0.091
1495,0.075
1496,0.071
1497,0.051
1498,0.069
1499,0.059
1500,0.094
1501,0.383
1502,0.175
1503,0.063
1504,0.166
1505,0.169
1506,0.407
1507,0.357
1508,0.182
1509,0.188
1510,0.332
1511,0.217
1512,0.299
1513,0.192
1514,0.313
1515,0.276
1516,0.248
1517,0.247
1518,0.239
1519,0.143
1520,0.179
1521,0.156
1522,0.196
1523,0.153
1524,0.265
1525,0.27
1526,0.269
1527,0.288
1528,0.804
1529,0.585
1530,0.958
1531,1.45
1532,1.02
1533,0.202
1534,0.112
1535,0.087
1536,0.064
1537,0.072
1538,0.05
1539,0.07
1540,0.053
1541,0.082
1542,0.08
1543,0.061
1544,0.057
1545,0.07
1546,0.048
1547,0.07
1548,0.077
1549,0.66
1550,0.366
1551,0.141
1552,0.172
1553,0.168
1554,0.175
1555,0.159
1556,0.412
1557,0.2
1558,0.195
1559,0.278
1560,0.143
1561,0.164
1562,0.22
1563,0.178
1564,0.161
1565,0.173
1566,0.2
1567,0.425
1568,0.271
1569,0.202
1570,0.495
1571,0.596
1572,0.45
1573,0.671
1574,0.72
1575,0.754
1576,0.556
1577,0.616
1578,1.16
1579,0.886
1580,0.294
1581,0.147
1582,0.063
1583,0.064
1584,0.089
1585,0.042
1586,0.062
1587,0.042
1588,0.06
1589,0.06
1590,0.063
1591,0.079
1592,0.041
1593,0.062
1594,0.041
1595,0.059
1596,0.073
1597,0.383
1598,0.777
1599,0.372
1600,0.292
1601,0.238
1602,0.252
1603,0.269
1604,0.19
1605,0.717
1606,0.564
1607,0.558
1608,0.434
1609,0.435
1610,0.394
1611,0.427
1612,0.712
1613,0.452
1614,0.568
1615,0.749
1616,1.153
1617,1.34
1618,1.263
1619,1.433
1620,1.664
1621,1.557
1622,1.196
1623,1.182
1624,2.121
1625,1.814
1626,1.341
1627,1.245
1628,1.223
1629,0.938
1630,0.905
1631,0.89
1632,0.76
1633,0.738
1634,0.717
1635,0.751
1636,0.375
1637,0.335
1638,0.322
1639,0.322
1640,0.335
1641,0.33
1642,0.361
1643,0.314
1644,0.337
1645,0.554
1646,0.521
1647,0.36
1648,0.153
1649,0.183
1650,0.175
1651,0.245
1652,0.559
1653,0.553
1654,0.518
1655,0.492
1656,0.516
1657,0.353
1658,0.225
1659,0.508
1660,0.401
1661,0.532
1662,0.544
1663,0.38
1664,0.421
1665,0.257
1666,0.859
1667,1.228
1668,1.298
1669,1.126
1670,0.955
1671,1.366
1672,1.048
1673,0.877
1674,0.467
1675,0.409
1676,0.391
1677,0.122
1678,0.063
1679,0.084
1680,0.07
1681,0.094
1682,0.082
1683,0.083
1684,0.063
1685,0.085
1686,0.064
1687,0.088
1688,0.096
1689,0.069
1690,0.113
1691,0.583
1692,0.354
1693,0.333
1694,0.447
1695,0.238
1696,0.587
1697,0.471
1698,0.163
1699,0.403
1700,0.854
1701,1.597
1702,1.877
1703,0.643
1704,0.868
1705,0.997
1706,1.015
1707,0.914
1708,0.906
1709,0.947
1710,1.066
1711,0.92
1712,1.04
1713,1.026
1714,1.224
1715,1.267
1716,1.485
1717,1.438
1718,1.241
1719,1.357
1720,2.173
1721,1.747
1722,1.324
1723,1.19
1724,0.791
1725,0.731
1726,0.719
1727,0.721
1728,0.747
1729,0.73
1730,0.713
1731,0.723
1732,0.738
1733,0.719
1734,0.705
1735,0.395
1736,0.324
1737,0.32
1738,0.313
1739,0.32
1740,0.302
1741,0.5
1742,0.467
1743,0.56
1744,0.728
1745,0.525
1746,0.663
1747,0.376
1748,0.32
1749,0.459
1750,0.412
1751,0.224
1752,0.283
1753,0.424
1754,0.197
1755,0.288
1756,0.39
1757,0.585
1758,0.76
1759,0.577
1760,0.453
1761,0.701
1762,0.651
1763,0.982
1764,1.22
1765,1.215
1766,1.294
1767,1.166
1768,1.977
1769,1.789
1770,1.611
1771,1.289
1772,1.309
1773,1.223
1774,1.085
1775,0.744
1776,0.735
1777,0.718
1778,0.722
1779,0.745
1780,0.728
1781,0.719
1782,0.719
1783,0.729
1784,0.724
1785,0.693
1786,0.319
1787,0.332
1788,0.532
1789,0.436
1790,0.373
1791,0.163
1792,0.094
1793,0.054
1794,0.076
1795,0.055
1796,0.125
1797,0.107
1798,0.105
1799,0.077
1800,0.253
1801,0.521
1802,0.229
1803,0.167
1804,0.185
1805,0.202
1806,0.153
1807,0.285
1808,0.336
1809,0.211
1810,0.329
1811,0.384
1812,0.574
1813,0.629
1814,0.812
1815,0.65
1816,1.36
1817,0.738
1818,1.606
1819,1.716
1820,1.338
1821,0.822
1822,0.416
1823,0.309
1824,0.079
1825,0.088
1826,0.072
1827,0.049
1828,0.072
1829,0.076
1830,0.091
1831,0.055
1832,0.065
1833,0.072
1834,0.063
1835,0.056
1836,0.309
1837,0.304
1838,0.376
1839,0.23
1840,0.368
1841,0.196
1842,0.185
1843,0.219
1844,0.203
1845,0.329
1846,0.343
1847,0.221
1848,0.4
1849,0.371
1850,0.234
1851,0.843
1852,0.251
1853,0.187
1854,0.274
1855,0.239
1856,0.162
1857,0.156
1858,0.246
1859,0.412
1860,0.461
1861,0.524
1862,0.377
1863,0.524
1864,0.731
1865,0.762
1866,1.396
1867,1.015
1868,0.312
1869,0.116
1870,0.1
1871,0.076
1872,0.064
1873,0.065
1874,0.092
1875,0.075
1876,0.057
1877,0.076
1878,0.05
1879,0.086
1880,0.085
1881,0.048
1882,0.074
1883,0.048
1884,0.095
1885,0.276
1886,0.195
1887,0.205
1888,0.163
1889,0.305
1890,0.245
1891,0.637
1892,0.3
1893,0.379
1894,0.558
1895,0.202
1896,0.211
1897,0.189
1898,0.337
1899,0.319
1900,0.381
1901,0.469
1902,0.264
1903,0.206
1904,0.572
1905,0.631
1906,0.607
1907,0.641
1908,0.821
1909,1.08
1910,1.389
1911,2.117
1912,2.232
1913,1.54
1914,1.394
1915,1.36
1916,1.046
1917,0.616
1918,0.341
1919,0.309
1920,0.163
1921,0.075
1922,0.071
1923,0.053
1924,0.096
1925,0.073
1926,0.071
1927,0.048
1928,0.071
1929,0.071
1930,0.05
1931,0.078
1932,0.096
1933,0.31
1934,0.48
1935,0.242
1936,0.234
1937,0.187
1938,0.376
1939,0.256
1940,0.268
1941,0.111
1942,0.078
1943,0.158
1944,0.162
1945,0.134
1946,0.07
1947,0.074
1948,0.066
1949,0.042
1950,0.068
1951,0.043
1952,0.257
1953,0.074
1954,0.343
1955,1.11
1956,1.074
1957,0.912
1958,1.082
1959,0.494
1960,0.933
1961,1.504
1962,1.234
1963,1.623
1964,1.528
1965,1.783
1966,1.204
1967,1.472
1968,0.585
1969,0.55
1970,0.49
1971,0.374
1972,0.185
1973,0.175
1974,0.191
1975,0.184
1976,0.174
1977,0.176
1978,0.187
1979,0.198
1980,0.281
1981,0.32
1982,0.286
1983,0.239
1984,0.456
1985,0.504
1986,0.297
1987,0.383
1988,0.227
1989,0.261
1990,0.566
1991,0.52
1992,0.535
1993,0.721
1994,0.987
1995,0.441
1996,0.251
1997,0.535
1998,0.544
1999,0.681
2000,0.61
2001,0.768
2002,0.807
2003,0.81
2004,0.684
2005,0.611
2006,0.485
2007,0.605
2008,1.188
2009,1.456
2010,1.185
2011,0.549
2012,0.442
2013,0.317
2014,0.277
2015,0.066
2016,0.074
2017,0.077
2018,0.197
2019,0.125
2020,0.071
2021,0.061
2022,0.076
2023,0.054
2024,0.074
2025,0.069
2026,0.056
2027,0.094
2028,0.074
2029,0.051
2030,0.076
2031,0.48
2032,0.365
2033,0.533
2034,0.684
2035,0.658
2036,0.568
2037,0.608
2038,0.948
2039,0.702
2040,0.599
2041,0.91
2042,0.808
2043,0.471
2044,0.684
2045,0.52
2046,0.534
2047,0.231
2048,0.483
2049,0.776
2050,0.902
2051,0.629
2052,0.569
2053,1.308
2054,1.15
2055,0.583
2056,0.499
2057,0.801
2058,0.747
2059,0.485
2060,0.534
2061,0.457
2062,0.114
2063,0.125
2064,0.133
2065,0.067
2066,0.09
2067,0.079
2068,0.07
2069,0.102
2070,0.092
2071,0.06
2072,0.085
2073,0.069
2074,0.074
2075,0.085
2076,0.123
2077,0.326
2078,0.187
2079,0.252
2080,0.116
2081,0.198
2082,0.258
2083,0.322
2084,0.235
2085,0.211
2086,0.383
2087,0.426
2088,0.878
2089,0.59
2090,0.545
2091,0.309
2092,0.574
2093,0.747
2094,0.773
2095,0.442
2096,0.272
2097,0.37
2098,0.403
2099,0.422
2100,0.987
2101,1.208
2102,1.226
2103,1.441
2104,1.595
2105,1.614
2106,1.305
2107,1.045
2108,1.679
2109,1.168
2110,0.941
2111,0.766
2112,0.725
2113,0.735
2114,0.718
2115,0.762
2116,0.419
2117,0.372
2118,0.312
2119,0.326
2120,0.302
2121,0.441
2122,0.382
2123,0.341
2124,0.131
2125,0.318
2126,0.302
2127,0.407
2128,0.144
2129,0.247
2130,0.312
2131,0.343
2132,0.356
2133,0.502
2134,0.397
2135,0.384
2136,0.227
2137,0.15
2138,0.143
2139,0.157
2140,0.137
