,0
449,1.176
450,0.426
451,0.127
452,1.231
453,0.766
454,1.111
455,0.731
456,0.642
457,0.661
458,0.609
459,0.199
460,0.372
461,0.753
462,0.726
463,0.906
464,1.839
465,2.012
466,2.022
467,2.33
468,2.769
469,2.332
470,2.176
471,2.585
472,2.522
473,2.422
474,1.962
475,0.519
476,1.348
477,1.072
478,0.895
479,0.883
480,0.356
481,0.058
482,0.099
483,0.084
484,0.067
485,0.101
486,0.055
487,0.102
488,0.067
489,0.079
490,0.099
491,0.047
492,0.31
493,0.326
494,0.325
495,0.342
496,0.162
497,0.113
498,0.137
499,0.154
500,0.109
501,0.156
502,0.165
503,0.332
504,0.497
505,0.169
506,0.205
507,0.329
508,0.225
509,0.223
510,0.267
511,0.168
512,0.221
513,0.629
514,1.148
515,1.297
516,1.309
517,1.642
518,1.442
519,1.216
520,1.158
521,1.175
522,1.104
523,1.117
524,1.9
525,1.136
526,0.401
527,0.779
528,0.103
529,0.112
530,0.046
531,0.106
532,0.064
533,0.082
534,0.094
535,0.046
536,0.095
537,0.054
538,0.085
539,0.085
540,0.053
541,0.148
542,0.19
543,0.365
544,0.173
545,0.561
546,0.318
547,0.254
548,0.273
549,0.772
550,0.327
551,0.288
552,1.551
553,0.983
554,1.015
555,0.634
556,0.641
557,0.802
558,0.315
559,0.259
560,0.254
561,1.261
562,1.102
563,2.035
564,2.507
565,3.538
566,3.051
567,1.032
568,0.886
569,1.034
570,1.088
571,1.113
572,0.448
573,0.156
574,0.132
575,0.124
576,0.081
577,0.11
578,0.114
579,0.058
580,0.121
581,0.43
582,0.811
583,0.764
584,0.705
585,0.742
586,0.733
587,0.708
588,0.734
589,0.451
590,0.468
591,0.144
592,0.207
593,0.123
594,0.148
595,0.218
596,0.188
597,0.64
598,1.255
599,0.792
600,0.448
601,0.384
602,0.405
603,0.348
604,0.454
605,0.51
606,0.426
607,1.088
608,1.183
609,1.12
610,1.17
611,1.924
612,2.494
613,1.81
614,1.637
615,1.695
616,1.494
617,1.038
618,1.048
619,1.003
620,1.132
621,1.051
622,0.735
623,0.274
624,0.209
625,0.158
626,0.048
627,0.1
628,0.075
629,0.076
630,0.091
631,0.051
632,0.099
633,0.04
634,0.098
635,0.067
636,0.096
637,0.087
638,0.162
639,0.505
640,0.861
641,1.501
642,0.812
643,0.551
644,0.547
645,0.713
646,0.386
647,0.427
648,0.241
649,0.396
650,0.637
651,0.347
652,0.47
653,0.377
654,0.312
655,0.383
656,0.664
657,1.62
658,1.46
659,2.436
660,1.276
661,1.184
662,1.113
663,1.017
664,0.934
665,0.988
666,0.95
667,0.504
668,1.342
669,0.605
670,0.161
671,0.167
672,0.068
673,0.087
674,0.083
675,0.044
676,0.086
677,0.058
678,0.07
679,0.088
680,0.04
681,0.085
682,0.068
683,0.055
684,0.083
685,0.04
686,0.089
687,0.074
688,0.149
689,0.082
690,0.06
691,0.177
692,0.163
693,1.676
694,1.654
695,1.707
696,1.754
697,1.801
698,2.731
699,2.234
700,1.914
701,1.862
702,1.832
703,2.146
704,2.537
705,2.401
706,2.727
707,3.374
708,3.688
709,3.523
710,1.59
711,0.968
712,0.93
713,1.86
714,1.894
715,1.822
716,1.817
717,1.44
718,0.651
719,0.699
720,0.441
721,0.093
722,0.099
723,0.05
724,0.096
725,0.055
726,0.08
727,0.078
728,0.052
729,0.088
730,0.042
731,0.087
732,0.122
733,0.195
734,0.211
735,0.805
736,0.751
737,0.438
738,0.169
739,0.133
740,0.181
741,0.687
742,0.312
743,0.803
744,0.961
745,0.707
746,0.539
747,0.934
748,0.882
749,0.902
750,0.841
751,0.889
752,0.864
753,0.956
754,0.895
755,1.39
756,2.687
757,3.801
758,2.96
759,2.616
760,2.43
761,1.161
762,1.112
763,1.186
764,1.063
765,0.648
766,0.835
767,1.207
768,1.147
769,1.064
770,1.09
771,1.058
772,1.112
773,1.084
774,1.093
775,1.145
776,1.081
777,1.126
778,1.084
779,1.148
780,1.132
781,0.911
782,0.662
783,0.699
784,0.84
785,0.698
786,0.723
787,1.367
788,1.383
789,1.078
790,0.77
791,0.691
792,0.679
793,0.647
794,0.669
795,0.528
796,0.531
797,0.533
798,2.1
799,2.117
800,1.861
801,1.777
802,2.842
803,2.718
804,3.069
805,2.985
806,2.042
807,1.889
808,2.002
809,2.848
810,1.045
811,1.47
812,1.328
813,0.409
814,0.126
815,0.049
816,0.152
817,0.141
818,0.104
819,0.079
820,0.057
821,0.102
822,0.043
823,0.093
824,0.042
825,0.091
826,0.045
827,0.086
828,0.063
829,0.25
830,0.235
831,0.185
832,0.133
833,0.168
834,0.132
835,0.166
836,0.249
837,0.235
838,0.514
839,0.93
840,0.906
841,0.851
842,0.483
843,0.352
844,0.353
845,0.316
846,0.258
847,0.263
848,0.22
849,1.108
850,0.87
851,1.731
852,2.303
853,3.03
854,2.203
855,1.935
856,1.827
857,1.144
858,1.048
859,0.705
860,0.183
861,0.085
862,0.086
863,0.05
864,0.171
865,0.13
866,0.064
867,0.096
868,0.049
869,0.095
870,0.042
871,0.093
872,0.046
873,0.086
874,0.069
875,0.061
876,0.248
877,0.374
878,0.26
879,0.293
880,0.328
881,0.722
882,0.809
883,0.563
884,0.693
885,0.777
886,0.81
887,0.745
888,0.768
889,0.774
890,0.745
891,0.796
892,0.768
893,0.865
894,0.631
895,0.174
896,0.356
897,0.491
898,2.468
899,3.247
900,3.544
901,2.877
902,1.979
903,1.664
904,1.598
905,1.927
906,2.109
907,1.048
908,0.641
909,0.08
910,0.059
911,0.092
912,0.052
913,0.092
914,0.067
915,0.069
916,0.091
917,0.044
918,0.133
919,0.143
920,0.049
921,0.097
922,0.048
923,0.097
924,0.157
925,0.354
926,1.167
927,0.287
928,0.139
929,0.101
930,0.141
931,0.097
932,0.258
933,0.185
934,0.108
935,0.247
936,0.175
937,0.2
938,0.212
939,0.164
940,0.274
941,0.86
942,0.868
943,0.812
944,0.926
945,0.891
946,0.996
947,2.749
948,2.976
949,3.283
950,2.049
951,1.799
952,1.595
953,1.372
954,1.254
955,1.038
956,1.165
957,1.03
958,0.687
959,0.175
960,0.192
961,0.122
962,0.144
963,0.043
964,0.111
965,0.06
966,0.088
967,0.074
968,0.075
969,0.085
970,0.061
971,0.096
972,0.054
973,0.099
974,0.199
975,1.148
976,1.691
977,1.695
978,0.45
979,0.213
980,0.817
981,0.261
982,0.105
983,0.314
984,0.827
985,0.852
986,0.695
987,0.36
988,0.147
989,0.301
990,0.395
991,0.635
992,1.988
993,2.391
994,3.115
995,3.026
996,2.75
997,2.787
998,2.127
999,1.562
1000,1.203
1001,1.418
1002,1.192
1003,1.195
1004,0.763
1005,0.458
1006,0.645
1007,0.85
1008,0.462
1009,0.648
1010,0.59
1011,0.524
1012,0.541
1013,0.499
1014,0.535
1015,0.486
1016,0.538
1017,0.509
1018,0.553
1019,0.542
1020,0.532
1021,0.567
1022,0.273
1023,0.123
1024,0.163
1025,0.404
1026,0.379
1027,0.061
1028,0.258
1029,0.286
1030,0.244
1031,0.321
1032,0.272
1033,0.897
1034,1.933
1035,1.955
1036,1.746
1037,1.669
1038,1.119
1039,1.061
1040,0.891
1041,0.324
1042,0.774
1043,1.744
1044,1.548
1045,1.67
1046,0.977
1047,1.057
1048,1.297
1049,1.154
1050,1.138
1051,0.888
1052,0.812
1053,0.818
1054,0.797
1055,0.771
1056,0.713
1057,0.728
1058,0.707
1059,0.742
1060,0.691
1061,0.735
1062,0.675
1063,0.728
1064,0.67
1065,0.711
1066,0.69
1067,0.707
1068,0.817
1069,0.619
1070,0.493
1071,0.442
1072,0.545
1073,0.254
1074,0.306
1075,0.182
1076,0.13
1077,0.106
1078,0.145
1079,1.306
1080,1.144
1081,0.71
1082,0.936
1083,0.817
1084,0.806
1085,0.743
1086,0.8
1087,0.788
1088,0.213
1089,0.263
1090,0.607
1091,1.097
1092,2.222
1093,2.157
1094,1.232
1095,1.02
1096,0.831
1097,0.823
1098,0.764
1099,0.697
1100,0.63
1101,0.578
1102,0.569
1103,0.583
1104,0.525
1105,0.579
1106,0.55
1107,0.639
1108,0.636
1109,0.539
1110,0.605
1111,0.544
1112,0.616
1113,0.56
1114,0.584
1115,0.582
1116,0.721
1117,0.373
1118,0.236
1119,0.267
1120,0.94
1121,0.502
1122,0.151
1123,0.108
1124,0.172
1125,0.138
1126,0.123
1127,0.143
1128,0.138
1129,0.148
1130,0.184
1131,0.29
1132,0.323
1133,0.283
1134,0.252
1135,0.295
1136,1.23
1137,1.137
1138,1.063
1139,1.493
1140,1.448
1141,1.384
1142,1.249
1143,1.699
1144,1.649
1145,1.231
1146,0.852
1147,0.855
1148,0.906
1149,0.517
1150,0.106
1151,0.077
1152,0.164
1153,0.14
1154,0.064
1155,0.1
1156,0.051
1157,0.102
1158,0.043
1159,0.139
1160,0.573
1161,0.307
1162,0.16
1163,0.314
1164,0.679
1165,0.099
1166,0.152
1167,0.099
1168,0.151
1169,0.099
1170,0.152
1171,0.1
1172,0.251
1173,0.103
1174,0.147
1175,0.096
1176,0.148
1177,0.106
1178,0.138
1179,0.121
1180,0.125
1181,0.132
1182,0.113
1183,0.144
1184,0.141
1185,0.232
1186,0.186
1187,1.296
1188,1.554
1189,1.886
1190,1.525
1191,1.243
1192,1.29
1193,1.257
1194,0.405
1195,0.18
1196,0.121
1197,0.166
1198,0.149
1199,0.137
1200,0.168
1201,0.12
1202,0.167
1203,0.138
1204,0.104
1205,0.088
1206,0.042
1207,0.159
1208,0.118
1209,0.084
1210,0.055
1211,0.085
1212,0.061
1213,0.245
1214,0.238
1215,0.939
1216,1.226
1217,1.139
1218,0.41
1219,0.12
1220,0.116
1221,0.139
1222,0.096
1223,0.143
1224,0.092
1225,0.142
1226,0.105
1227,0.381
1228,0.298
1229,0.236
1230,0.283
1231,0.198
1232,0.293
1233,0.26
1234,0.266
1235,1.775
1236,1.923
1237,1.8
1238,1.013
1239,0.886
1240,0.974
1241,1.156
1242,1.005
1243,0.347
1244,0.233
1245,0.112
1246,0.156
1247,0.139
1248,0.124
1249,0.155
1250,0.12
1251,0.144
1252,0.159
1253,0.11
1254,0.157
1255,0.135
1256,0.127
1257,0.154
1258,0.108
1259,0.152
1260,0.147
1261,0.163
1262,0.958
1263,0.97
1264,1.02
1265,0.858
1266,0.675
1267,0.738
1268,0.685
1269,0.731
1270,0.753
1271,0.9
1272,0.723
1273,0.211
1274,0.344
1275,0.218
1276,0.231
1277,0.22
1278,0.199
1279,0.308
1280,0.252
1281,0.453
1282,0.459
1283,0.716
1284,1.959
1285,1.866
1286,1.644
1287,1.562
1288,1.541
1289,1.584
1290,2.002
1291,1.074
1292,0.115
1293,0.062
1294,0.094
1295,0.07
1296,0.13
1297,0.112
1298,0.084
1299,0.095
1300,0.05
1301,0.094
1302,0.068
1303,0.074
1304,0.093
1305,0.049
1306,0.093
1307,0.049
1308,0.127
1309,1.163
1310,0.98
1311,1.344
1312,2.047
1313,2.036
1314,1.196
1315,0.911
1316,0.891
1317,0.898
1318,0.941
1319,0.267
1320,0.318
1321,0.097
1322,0.22
1323,0.172
1324,0.13
1325,0.602
1326,0.922
1327,0.929
1328,1.122
1329,1.542
1330,1.218
1331,2.005
1332,2.249
1333,2.093
1334,1.474
1335,1.434
1336,1.277
1337,1.373
1338,1.274
1339,1.192
1340,1.108
1341,0.268
1342,0.216
1343,0.229
1344,0.184
1345,0.164
1346,0.147
1347,0.118
1348,0.154
1349,0.12
1350,0.143
1351,0.153
1352,0.11
1353,0.153
1354,0.128
1355,0.135
1356,0.347
1357,0.266
1358,0.265
1359,1.06
1360,1.293
1361,1.315
1362,0.486
1363,0.256
1364,0.332
1365,0.948
1366,0.886
1367,0.61
1368,0.12
1369,0.088
1370,0.082
1371,0.052
1372,0.086
1373,0.073
1374,0.061
1375,0.087
1376,0.279
1377,1.58
1378,1.684
1379,2.757
1380,3.005
1381,2.959
1382,2.08
1383,1.616
1384,1.586
1385,1.858
1386,1.68
1387,1.738
1388,1.378
1389,1.422
1390,0.526
1391,0.115
1392,0.115
1393,0.092
1394,0.127
1395,0.08
1396,0.127
1397,0.087
1398,0.126
1399,0.091
1400,0.11
1401,0.11
1402,0.091
1403,0.124
1404,0.078
1405,0.791
1406,1.425
1407,0.519
1408,0.08
1409,0.058
1410,0.089
1411,0.045
1412,0.088
1413,0.046
1414,0.088
1415,0.067
1416,0.065
1417,0.088
1418,0.078
1419,0.185
1420,0.134
1421,0.162
1422,0.447
1423,0.977
1424,1.043
1425,0.949
1426,0.999
1427,2.664
1428,2.715
1429,3.316
1430,2.442
1431,1.928
1432,1.846
1433,1.694
1434,1.371
1435,1.372
1436,0.754
1437,0.611
1438,0.597
1439,0.674
1440,0.64
1441,0.532
1442,0.594
1443,0.532
1444,0.587
1445,0.537
1446,0.608
1447,0.614
1448,0.58
1449,0.583
1450,0.558
1451,0.596
1452,0.473
1453,1.073
1454,0.189
1455,0.981
1456,1.197
1457,1.21
1458,0.46
1459,0.191
1460,0.237
1461,0.214
1462,0.264
1463,0.225
1464,0.27
1465,0.228
1466,0.26
1467,1.056
1468,0.748
1469,0.862
1470,0.844
1471,0.826
1472,0.853
1473,1.26
1474,1.242
1475,2.018
1476,2.186
1477,2.199
1478,1.498
1479,1.183
1480,1.099
1481,1.401
1482,0.94
1483,0.113
1484,0.056
1485,0.092
1486,0.081
1487,0.057
1488,0.09
1489,0.044
1490,0.088
1491,0.058
1492,0.074
1493,0.08
1494,0.048
1495,0.087
1496,0.043
1497,0.147
1498,0.121
1499,0.065
1500,0.108
1501,1.247
1502,0.289
1503,0.071
1504,0.062
1505,0.071
1506,0.066
1507,0.066
1508,0.068
1509,0.063
1510,0.07
1511,0.062
1512,0.075
1513,0.145
1514,0.908
1515,0.945
1516,0.936
1517,0.528
1518,0.171
1519,0.171
1520,0.268
1521,1.44
1522,0.993
1523,1.461
1524,1.62
1525,1.67
1526,0.851
1527,0.829
1528,2.167
1529,2.013
1530,1.828
1531,1.804
1532,1.783
1533,0.667
1534,0.639
1535,0.6
1536,0.637
1537,0.587
1538,0.631
1539,0.593
1540,0.645
1541,0.599
1542,0.637
1543,0.598
1544,0.656
1545,0.604
1546,0.647
1547,0.603
1548,0.704
1549,1.111
1550,1.734
1551,1.131
1552,0.118
1553,0.175
1554,0.1
1555,0.144
1556,0.097
1557,0.145
1558,0.108
1559,0.137
1560,0.129
1561,0.208
1562,0.342
1563,0.167
1564,0.164
1565,0.102
1566,0.155
1567,0.128
1568,0.291
1569,0.254
1570,0.725
1571,2.068
1572,2.879
1573,2.534
1574,1.873
1575,1.613
1576,1.06
1577,0.899
1578,0.766
1579,0.74
1580,0.777
1581,0.737
1582,0.771
1583,0.713
1584,0.763
1585,0.752
1586,0.761
1587,0.757
1588,0.735
1589,0.775
1590,0.718
1591,0.759
1592,0.709
1593,0.751
1594,0.71
1595,0.753
1596,0.717
1597,1.419
1598,1.053
1599,0.44
1600,0.106
1601,0.137
1602,0.115
1603,0.129
1604,0.121
1605,0.119
1606,0.169
1607,0.311
1608,0.486
1609,0.232
1610,0.213
1611,0.171
1612,0.239
1613,0.218
1614,0.196
1615,0.222
1616,0.151
1617,0.235
1618,0.622
1619,2.414
1620,2.967
1621,3.902
1622,2.517
1623,1.766
1624,1.62
1625,1.591
1626,1.529
1627,1.525
1628,0.424
1629,0.079
1630,0.092
1631,0.064
1632,0.128
1633,0.08
1634,0.129
1635,0.08
1636,0.103
1637,0.065
1638,0.081
1639,0.098
1640,0.048
1641,0.091
1642,0.044
1643,0.089
1644,0.046
1645,0.953
1646,0.841
1647,0.768
1648,0.726
1649,0.776
1650,0.75
1651,0.215
1652,0.235
1653,0.957
1654,0.988
1655,0.469
1656,0.425
1657,1.392
1658,1.674
1659,1.856
1660,1.834
1661,1.845
1662,1.96
1663,2.425
1664,2.489
1665,2.419
1666,2.739
1667,3.623
1668,3.885
1669,3.321
1670,2.184
1671,1.994
1672,1.938
1673,1.963
1674,1.947
1675,1.935
1676,2.021
1677,2.012
1678,1.85
1679,1.643
1680,1.523
1681,1.567
1682,1.563
1683,1.554
1684,1.599
1685,1.58
1686,1.574
1687,1.589
1688,1.542
1689,1.574
1690,1.544
1691,1.515
1692,1.56
1693,1.565
1694,1.644
1695,1.623
1696,1.623
1697,1.651
1698,2.135
1699,1.995
1700,2.076
1701,1.782
1702,1.747
1703,1.226
1704,1.251
1705,1.387
1706,1.917
1707,1.883
1708,2.096
1709,2.404
1710,2.435
1711,2.425
1712,2.427
1713,2.559
1714,1.254
1715,1.274
1716,1.261
1717,1.848
1718,1.68
1719,1.242
1720,1.388
1721,1.286
1722,1.263
1723,1.164
1724,0.945
1725,0.821
1726,0.848
1727,0.855
1728,0.325
1729,0.112
1730,0.129
1731,0.083
1732,0.186
1733,0.191
1734,0.088
1735,0.141
1736,0.082
1737,0.135
1738,0.092
1739,0.136
1740,0.217
1741,0.535
1742,0.453
1743,0.044
1744,0.094
1745,0.047
1746,0.084
1747,0.072
1748,0.061
1749,0.091
1750,0.04
1751,0.091
1752,0.041
1753,0.09
1754,0.063
1755,0.067
1756,0.285
1757,0.811
1758,0.858
1759,0.797
1760,0.843
1761,0.855
1762,0.858
1763,1.32
1764,1.135
1765,1.126
1766,1.3
1767,1.352
1768,1.478
1769,1.329
1770,1.25
1771,1.18
1772,1.24
1773,0.799
1774,0.692
1775,0.718
1776,0.686
1777,0.726
1778,0.684
1779,0.707
1780,0.719
1781,0.683
1782,0.808
1783,0.764
1784,0.12
1785,0.064
1786,0.064
1787,0.103
1788,0.126
1789,0.732
1790,0.194
1791,0.13
1792,0.074
1793,0.128
1794,0.08
1795,0.122
1796,0.091
1797,0.108
1798,0.103
1799,0.095
1800,0.118
1801,0.081
1802,0.123
1803,0.074
1804,0.124
1805,0.074
1806,0.123
1807,0.104
1808,0.251
1809,0.309
1810,0.175
1811,1.038
1812,1.238
1813,1.355
1814,1.359
1815,1.3
1816,1.775
1817,1.617
1818,1.663
1819,0.873
1820,0.671
1821,0.636
1822,0.647
1823,0.677
1824,0.592
1825,0.661
1826,0.625
1827,0.829
1828,0.787
1829,0.809
1830,0.282
1831,0.051
1832,0.084
1833,0.04
1834,0.084
1835,0.04
1836,0.224
1837,0.174
1838,0.182
1839,0.098
1840,0.144
1841,0.1
1842,0.144
1843,0.118
1844,0.137
1845,0.116
1846,0.137
1847,0.129
1848,0.115
1849,0.136
1850,0.098
1851,0.647
1852,1.056
1853,1.02
1854,0.992
1855,0.994
1856,0.189
1857,0.554
1858,1.94
1859,2.095
1860,2.172
1861,2.733
1862,2.084
1863,1.545
1864,1.078
1865,1.089
1866,1.624
1867,1.833
1868,0.312
1869,0.089
1870,0.079
1871,0.058
1872,0.09
1873,0.043
1874,0.091
1875,0.043
1876,0.091
1877,0.046
1878,0.088
1879,0.063
1880,0.069
1881,0.086
1882,0.058
1883,0.091
1884,0.536
1885,0.938
1886,0.323
1887,0.075
1888,0.084
1889,0.06
1890,0.091
1891,0.047
1892,0.093
1893,0.074
1894,0.12
1895,1.193
1896,2.163
1897,1.784
1898,2.456
1899,2.121
1900,1.718
1901,1.758
1902,1.656
1903,1.696
1904,1.693
1905,1.418
1906,0.36
1907,1.459
1908,2.394
1909,2.593
1910,1.813
1911,1.501
1912,1.484
1913,1.969
1914,1.939
1915,1.859
1916,1.423
1917,1.229
1918,1.274
1919,1.223
1920,1.267
1921,1.236
1922,1.242
1923,1.279
1924,1.232
1925,1.269
1926,1.206
1927,1.254
1928,1.228
1929,1.242
1930,1.249
1931,1.227
1932,1.291
1933,0.872
1934,0.089
1935,0.052
1936,0.08
1937,0.068
1938,0.064
1939,0.084
1940,0.048
1941,0.091
1942,0.042
1943,0.091
1944,0.042
1945,0.09
1946,1.244
1947,1.016
1948,0.841
1949,0.798
1950,0.858
1951,1.308
1952,1.362
1953,1.362
1954,1.369
1955,2.437
1956,2.031
1957,2.045
1958,1.288
1959,0.95
1960,1.019
1961,0.964
1962,1.015
1963,1.256
1964,2.038
1965,1.237
1966,0.895
1967,0.707
1968,0.049
1969,0.103
1970,0.055
1971,0.095
1972,0.054
1973,0.088
1974,0.064
1975,0.071
1976,0.078
1977,0.053
1978,0.093
1979,0.041
1980,0.151
1981,0.565
1982,0.241
1983,0.924
1984,1.206
1985,1.207
1986,0.426
1987,0.168
1988,0.131
1989,0.164
1990,0.117
1991,1.418
1992,1.443
1993,1.463
1994,1.422
1995,1.437
1996,1.457
1997,1.49
1998,1.515
1999,1.496
2000,1.517
2001,1.438
2002,1.356
2003,2.196
2004,2.665
2005,3.053
2006,2.251
2007,2.017
2008,2.015
2009,2.179
2010,1.979
2011,1.577
2012,1.453
2013,0.894
2014,0.379
2015,0.32
2016,0.275
2017,0.298
2018,0.247
2019,0.287
2020,0.2
2021,0.135
2022,0.17
2023,0.123
2024,0.169
2025,0.127
2026,0.219
2027,0.23
2028,0.226
2029,0.312
2030,0.063
2031,0.117
2032,0.067
2033,0.138
2034,0.093
2035,0.468
2036,1.643
2037,2.239
2038,1.286
2039,1.157
2040,1.091
2041,1.021
2042,0.915
2043,0.873
2044,0.833
2045,0.84
2046,0.892
2047,0.674
2048,0.572
2049,0.287
2050,0.391
2051,1.851
2052,1.815
2053,1.429
2054,1.323
2055,0.876
2056,0.803
2057,0.775
2058,0.931
2059,0.859
2060,0.36
2061,0.072
2062,0.083
2063,0.047
2064,0.073
2065,0.082
2066,0.04
2067,0.083
2068,0.07
2069,0.052
2070,0.089
2071,0.049
2072,0.071
2073,0.081
2074,0.038
2075,0.081
2076,0.052
2077,0.22
2078,0.456
2079,0.936
2080,0.971
2081,0.482
2082,0.123
2083,0.45
2084,0.217
2085,0.112
2086,0.183
2087,0.501
2088,0.271
2089,0.793
2090,0.681
2091,0.122
2092,0.232
2093,0.111
2094,0.167
2095,0.122
2096,0.469
2097,0.729
2098,0.327
2099,2.843
2100,3.251
2101,2.658
2102,1.99
2103,1.877
2104,1.739
2105,0.974
2106,0.968
2107,0.285
2108,0.156
2109,0.105
2110,0.041
2111,0.138
2112,0.04
2113,0.151
2114,0.06
2115,0.083
2116,0.082
2117,0.061
2118,0.1
2119,0.05
2120,0.108
2121,0.039
2122,0.106
2123,0.039
2124,0.105
2125,0.071
2126,0.776
2127,0.994
2128,1.057
2129,0.388
2130,0.436
2131,0.823
2132,0.483
2133,0.097
2134,0.156
2135,0.387
2136,0.18
2137,0.092
2138,0.149
2139,0.11
2140,0.133
